word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
bjuvs sparbank,company,1.000000,1.000000,0.000000,true,0.179319,0.882972,-1.006942,0.074592,0.606768,-0.173948,-0.252669,-0.018436,-0.360458,-1.050676,-0.410434,-0.087676,0.210227,0.466000,-0.073375,-0.101481,0.067847,0.866492,0.328759,0.164180,-0.207896,-0.160094,0.180563,-0.243864,-0.407372,-0.451505,-0.214343,-0.055469,-0.206414,0.293384,-0.139481,-0.067475,0.173391,-0.174307,-0.296511,-0.499194,0.384506,0.005276,-0.221558,-0.285055,-0.096023,0.387509,0.020095,-0.245321,-0.243986,-0.361261,-0.111892,-0.097287,-0.078830,0.193303,-0.116534,-0.032908,-0.188100,-0.005547,0.381656,-0.083986,0.005727,0.459856,0.287943,0.349336,0.396775,0.126784,-0.072565,0.008214,0.445098,0.048148,-0.400071,-0.428682,0.308030,-0.284997,-0.083269,-0.302428,0.016153,0.112050,-0.497830,-0.035456,-0.171684,0.021648,-0.081666,-0.083728,0.270785,-0.291042,0.091232,0.001374,0.055178,0.027866,-0.119405,-0.005625,0.098660,0.383261,0.038819,-0.073286,0.351383,-0.160936,-0.021505,-0.180044,0.188488,0.056872,-0.198714,0.045389
flemingsbergs,company,1.000000,0.100602,0.000000,false,-0.118550,1.000100,-0.587970,0.306952,1.257492,-0.000473,-0.792116,-0.757973,-0.286160,-0.494992,0.378099,-0.542610,0.527375,0.992597,-0.090445,-0.088363,-0.280820,0.459846,0.159163,0.333701,-0.371328,0.022117,0.111146,0.415730,-0.219001,-0.165720,-0.088383,-0.082037,-0.200809,0.508424,-0.304786,-0.113390,0.275484,-0.023246,-0.203652,-0.216303,-0.258741,-0.457583,0.177839,0.361151,0.009809,0.197526,0.157428,0.247120,0.256007,0.053794,-0.089286,-0.295942,-0.016856,0.076340,-0.035005,0.620323,-0.016535,0.015973,0.284509,-0.430681,0.591219,0.411796,0.325193,0.060114,-0.265758,0.095686,-0.074941,0.039742,0.108165,-0.292231,-0.410561,0.157072,-0.010734,-0.306019,-0.500370,0.145124,0.078288,-0.132804,-0.063848,-0.568286,0.105377,-0.264373,-0.135759,-0.064322,0.197827,0.036007,0.090146,-0.252663,0.355237,-0.104987,-0.311910,-0.068876,0.205092,0.389979,0.425296,-0.028843,-0.251126,-0.392218,0.195343,-0.461893,-0.233355,-0.131409,0.160547,0.302493
jämtlandsbanken,company,1.000000,1.000000,0.000000,true,0.192637,0.853142,-1.980601,-0.315143,0.029501,-0.224946,-0.369254,0.053705,-0.190269,-0.232375,-0.613623,-0.208940,0.284565,-0.563708,-0.269114,0.324038,0.083285,0.180599,0.311686,-0.234250,0.448918,-0.279422,-0.049148,-0.179189,0.044894,-0.320213,0.631547,0.377188,-0.164103,-0.296091,-0.781560,0.073110,0.139021,0.399523,-0.381855,0.001154,0.481216,-0.154107,0.362507,0.003030,0.026660,0.154325,0.094385,-0.000960,-0.459943,0.176460,-0.414318,0.127209,-0.396460,0.071113,-0.262418,0.028553,0.199929,0.319886,-0.108723,-0.374117,-0.015330,0.266021,-0.318297,0.239758,-0.295522,0.197969,0.013547,0.138006,0.224293,0.259395,-0.160209,-0.077375,-0.216875,-0.050391,0.148352,0.195132,-0.012137,-0.030961,-0.151322,0.171229,-0.129238,0.369451,0.126720,-0.034805,0.125453,-0.372656,0.240357,-0.155426,0.191638,-0.084639,-0.250440,-0.120928,0.483484,-0.103874,-0.352311,-0.216915,0.021865,0.051424,-0.190094,-0.053045,0.224533,-0.063357,-0.077476,-0.116876
halmstads sparbank,company,1.000000,1.000000,0.000000,true,-0.343374,1.113661,-1.126606,0.010386,0.431260,-0.196834,-0.897906,-0.079755,-0.343451,-0.891867,-0.377155,-0.722848,0.708444,0.559237,-0.242321,-0.344399,0.067819,0.288489,0.238561,0.199295,-0.412696,-0.429160,0.120788,-0.319027,-0.352910,-0.322924,-0.119290,0.315268,-0.125656,0.294942,-0.008353,0.346727,0.305983,-0.118954,0.043157,-0.055985,0.513249,0.104187,-0.183587,0.103825,0.155870,0.098181,0.195636,-0.638142,-0.203317,-0.129622,-0.127473,0.138630,-0.181273,0.361737,0.334082,-0.073544,-0.285438,0.050684,-0.040073,0.001526,-0.134814,0.116997,0.299994,0.151414,0.148499,0.191194,0.050451,0.004541,0.368575,-0.128702,-0.105441,-0.431019,-0.045518,-0.052419,0.038557,-0.187584,-0.140246,0.229911,-0.530270,-0.477493,-0.014956,0.108885,0.521971,0.102589,0.327942,-0.076086,0.278681,0.167070,0.215313,-0.237952,0.056974,0.026685,0.183070,0.199736,-0.005475,0.061142,0.042998,-0.333895,0.200688,-0.294032,0.034743,-0.000164,0.026588,-0.024324
ab svensk torvförädling,company,1.000000,1.000000,0.000000,true,-0.023019,0.045121,-0.204385,-0.057778,-0.112838,-0.317697,-0.226798,0.208482,-0.365878,-0.492128,-0.057211,0.125820,-0.340287,-0.190361,0.192109,0.153539,-0.188661,0.092935,0.199514,0.030657,0.111958,-0.286187,0.281987,-0.039583,0.283982,0.014746,-0.031049,-0.111011,0.069569,0.001779,0.086766,0.028903,-0.059728,0.119655,0.123914,-0.128264,0.052254,-0.213233,0.067055,-0.013661,0.014506,0.151792,0.093019,0.010488,0.006136,0.002665,0.099075,0.035665,-0.065016,0.036042,0.155783,-0.016610,0.122575,0.177083,-0.035136,0.031028,0.172578,0.055749,-0.013063,-0.039936,0.149330,0.063790,-0.110093,0.161811,-0.011180,-0.192474,-0.195283,-0.209078,0.138629,-0.016365,0.144668,-0.188390,0.238039,0.042686,0.038470,0.122131,0.097312,0.134813,-0.065527,-0.115079,-0.223116,0.096459,0.061282,-0.344366,0.167792,0.004612,-0.023599,0.085246,-0.008512,0.129591,-0.062859,-0.040000,-0.115334,-0.110228,-0.117208,0.023209,0.033948,0.051691,-0.007539,0.040015
sparbanken i vänersborg,company,1.000000,1.000000,0.000000,true,-0.463100,0.823831,-0.704296,0.192603,0.345565,-0.169058,-0.378820,-0.202062,0.198223,-0.612437,-0.384393,-0.513779,0.042791,0.271790,-0.319156,-0.111434,0.190843,0.213467,0.152185,0.217871,0.054428,0.012693,0.259756,0.188694,0.133039,-0.219110,-0.001442,0.211236,-0.020118,0.099592,-0.109213,0.002735,0.036923,-0.068497,0.040776,-0.154774,0.206871,0.058397,-0.121798,-0.268506,-0.224181,-0.218787,0.198114,-0.390380,-0.261405,-0.098447,-0.278697,-0.334718,-0.013286,0.140528,0.113726,-0.067122,-0.027970,0.073892,0.105357,-0.111902,-0.140758,0.181880,-0.188538,0.429529,-0.013640,-0.045198,-0.083284,0.402985,0.232267,-0.045259,-0.123951,-0.189213,-0.068077,0.031609,-0.073114,-0.185916,0.059181,-0.097969,-0.270909,0.034731,-0.103799,-0.041519,-0.054194,-0.164931,0.077409,-0.108896,-0.027195,0.277980,0.012915,-0.034263,0.004545,0.094267,0.047950,0.087536,-0.158004,0.003745,0.022526,-0.092612,0.220263,-0.002385,0.090284,0.054392,-0.162423,-0.076360
wästgöta finans,company,1.000000,1.000000,0.000000,true,0.261209,0.613796,-1.504835,0.049676,0.291049,-0.405186,0.071754,0.251577,-0.155825,-0.738007,0.142768,-0.317248,0.102964,-0.657347,-0.287685,-0.182321,-0.239329,0.196125,-0.106148,-0.286899,0.059955,-0.153520,-0.248417,0.234517,0.007227,0.127699,0.425023,-0.267623,-0.168631,-0.435689,-0.049997,-0.427357,0.155173,0.227114,0.228804,-0.241114,0.389437,-0.436866,-0.090564,0.150408,0.108418,-0.035913,0.421939,0.157978,0.023470,-0.274243,0.404252,0.620430,0.036418,0.177575,0.243344,-0.284787,0.515983,0.142808,0.372739,0.105382,0.051753,0.836208,0.189557,0.140742,0.334762,-0.730859,0.064708,0.258902,0.214430,-0.580825,-0.034853,-0.231145,-0.286515,0.048876,0.138792,0.395769,0.128507,0.626538,0.134520,-0.536531,-0.023663,-0.249342,-0.360820,-0.257269,-0.028951,0.270661,0.331146,0.039512,0.252888,-0.174695,0.037448,0.183182,0.852529,0.034152,-0.712637,0.216513,0.032221,0.041233,0.042153,-0.072040,0.128726,0.050223,0.333011,0.587395
stockholms tjänstemannasparkassa,company,1.000000,1.000000,0.000000,true,0.463671,0.634708,-0.474585,-0.044910,0.547437,0.131439,-0.142071,0.078045,0.133591,-0.573857,-0.132263,-0.202808,-0.043866,0.403781,-0.128866,-0.148140,0.057637,-0.015289,-0.176241,0.097113,-0.072171,-0.077427,-0.282051,0.143252,-0.404236,-0.320065,0.017386,-0.035469,-0.104228,0.316906,0.033834,-0.158303,0.273364,-0.009395,0.067918,0.015836,0.074392,-0.136494,-0.184825,0.391450,0.062451,0.048488,0.158708,-0.159463,0.457364,0.283168,0.030715,0.239306,0.005273,-0.137422,0.252042,-0.000306,-0.245303,-0.083311,-0.039175,-0.051479,-0.024962,-0.017428,0.057269,-0.120123,0.068877,0.029457,0.141748,0.048304,-0.023980,0.063234,-0.136081,-0.105460,0.116835,0.246142,0.050976,-0.292864,0.004639,-0.161979,-0.087909,0.171632,0.040380,0.012772,-0.132778,-0.260229,0.164779,0.124789,0.084604,-0.091590,0.064155,-0.148480,-0.138142,-0.122318,-0.089947,0.161205,-0.182931,-0.146992,-0.129000,0.096790,-0.186176,-0.166582,-0.094171,-0.063751,0.038125,-0.285066
svensk förening för bild- och funktionsmedicin,company,1.000000,1.000000,0.000000,true,0.180666,0.323047,0.039191,0.168892,-0.085736,-0.036477,-0.064718,0.136360,-0.182496,-0.616795,-0.008815,0.239398,-0.129802,0.016139,0.101868,0.352707,-0.177356,-0.005761,0.233983,0.011700,0.004012,0.017852,0.169576,-0.084160,-0.192074,0.041911,-0.132372,-0.058292,-0.006969,0.104154,0.007441,0.019742,-0.071739,0.126997,0.070360,-0.032745,0.196553,-0.189962,0.011012,-0.063722,0.075285,-0.146859,-0.096705,-0.024669,0.139074,0.087179,-0.009604,0.100263,-0.006610,0.066330,0.164296,0.052260,-0.087032,0.055307,-0.152714,0.133257,-0.093819,0.110167,0.033052,0.029726,0.096659,0.066742,-0.061996,-0.030879,-0.055415,0.079138,0.008108,-0.157827,-0.056015,0.083695,-0.033943,-0.167113,0.172047,0.032646,-0.007607,0.074023,0.017905,0.010966,-0.082346,-0.044519,-0.065431,0.061664,0.310399,-0.102808,0.024733,-0.019142,0.115609,0.007493,0.068686,0.059338,0.105976,0.024566,-0.063746,0.026588,-0.009372,0.036222,0.016276,-0.059019,-0.140441,0.144566
norrköpings folkbank,company,1.000000,1.000000,0.000000,true,-0.451769,0.489739,-0.311010,-0.253883,0.480624,0.032200,-0.565700,-0.173976,-0.167972,-0.233435,-0.255086,-0.305081,0.438351,0.410903,-0.132013,-0.068900,0.296957,0.289706,0.163456,0.093405,-0.111361,-0.199978,-0.359930,-0.190398,-0.318403,-0.115162,-0.038124,-0.087706,-0.112290,0.109782,0.303512,-0.300423,0.016587,0.181776,-0.185588,0.361948,0.133136,0.312171,0.239335,-0.115135,0.083906,0.270989,-0.152804,0.067224,-0.157028,0.239469,0.065097,0.164969,0.086357,0.221406,-0.006587,-0.170257,0.045043,0.003658,0.114697,0.230648,-0.210138,-0.224946,-0.213068,-0.154666,0.200430,0.040191,-0.127501,-0.408101,-0.134535,-0.112241,-0.037891,-0.237400,0.259541,-0.064700,-0.004750,0.129814,0.068980,0.130470,-0.062790,-0.194561,0.073240,0.350036,0.123226,0.277496,0.008866,0.259743,0.164030,-0.389636,0.192993,0.035945,0.095918,-0.216693,0.106175,-0.229941,-0.081668,-0.092966,-0.018826,-0.070601,-0.126235,-0.040698,-0.019026,0.000016,0.140458,0.199270
södertäljes,company,1.000000,0.092728,0.000000,false,-0.301719,1.385700,0.159625,-0.159305,0.013866,0.014605,-0.966527,-0.377732,-0.225001,-0.005960,-0.390816,-0.726618,0.086491,0.669199,0.169834,-0.411116,0.161451,0.539814,-0.689578,0.417854,-0.273952,0.180034,-0.072191,-0.289564,-0.150527,-0.339239,-0.126443,-0.856157,-0.205299,0.351622,-0.120129,-0.245217,0.101382,-0.266852,0.448368,-0.228804,-0.209942,0.053197,-0.479366,-0.036245,-0.260089,-0.287246,-0.105926,-0.002746,-0.045878,0.249520,0.492347,0.063166,0.191736,0.188467,0.139747,0.055561,0.235999,0.164975,-0.201748,-0.167826,-0.039742,0.082122,0.113778,0.122232,0.108208,0.438255,0.334713,-0.689727,-0.321450,-0.008151,-0.155936,-0.355057,-0.063968,0.182624,-0.209963,-0.098411,0.144376,-0.022627,-0.324864,0.292092,0.579419,0.100025,0.213904,-0.001802,0.068670,-0.002945,0.110659,0.196503,-0.030428,0.111906,-0.246670,-0.196545,0.136444,0.033160,-0.233273,-0.215681,-0.143315,-0.067323,-0.199728,-0.175033,-0.041324,-0.325948,0.134777,-0.021597
bambergs,company,1.000000,0.092621,0.000000,false,-0.999781,0.529291,0.304890,0.024550,0.607421,-0.203846,-1.526269,-0.270919,-0.254775,0.140226,-0.017438,-0.796028,0.646755,0.385762,-0.301686,-0.467483,0.281954,0.027848,-0.705513,-0.033532,0.194589,-0.433982,-0.138018,0.251673,0.425735,-0.161487,0.277055,0.249829,0.000812,0.020274,0.587926,-0.264880,-0.423107,0.228907,-0.042374,-0.304295,0.594566,-0.116407,0.005293,0.048699,0.398628,0.409527,0.252769,-0.273358,0.174280,-0.150342,0.592503,0.194202,-0.073498,-0.156345,0.201495,-0.346919,-0.319860,-0.667596,0.269878,-0.098504,0.049745,0.293606,-0.730247,-0.513477,0.090081,-0.118515,-0.514181,-0.259687,0.198772,-0.015040,-0.331375,-0.066988,0.164304,0.044951,0.267401,-0.735895,0.255395,0.232011,-0.264382,0.223555,-0.190063,0.274301,-0.330667,0.133788,0.502953,0.419697,0.387552,-0.168099,0.085932,-0.353894,-0.031699,-0.020361,0.496029,-0.344949,0.224626,-0.246971,0.617387,0.025314,-0.502310,-0.071599,-0.190857,0.087331,-0.137787,0.042966
folkärna folkbank,company,1.000000,1.000000,0.000000,true,-0.663245,0.079516,-0.069287,0.032979,0.725126,-0.597727,-0.099328,0.373644,0.434040,-0.416557,-0.055401,0.132335,0.352136,0.071627,-0.495198,0.073475,0.347652,-0.038614,0.645857,-0.193644,0.029901,-0.028554,-0.144902,0.027239,0.071370,-0.011331,-0.120615,-0.358396,-0.189714,0.181597,-0.225041,-0.295448,-0.223823,0.346556,-0.389475,0.050445,-0.230017,0.020678,-0.081226,-0.195085,-0.039231,0.009660,-0.291561,0.262201,0.045150,0.187108,-0.006242,-0.202087,0.008947,0.111811,-0.379046,-0.315889,0.291969,-0.149969,0.151783,0.266261,-0.047046,0.086754,-0.278682,-0.095203,0.209272,-0.089462,-0.035168,-0.276432,-0.094856,-0.163987,0.009925,0.136523,0.234993,0.009097,-0.221404,0.533649,-0.069923,-0.203626,0.042751,-0.108236,0.013889,0.118505,-0.230859,-0.107758,0.084868,-0.211991,0.278707,-0.244975,0.268940,0.015818,0.396113,-0.196308,0.476137,-0.266096,0.105346,-0.125926,0.069866,0.015710,-0.031880,-0.230738,0.005278,-0.041361,0.002449,0.024901
dullum,company,1.000000,0.090358,0.000000,false,-1.399574,1.047957,-0.153282,0.725685,0.550647,-0.603081,0.032529,0.686151,0.007572,-0.334311,0.706782,-0.187776,-0.299780,0.297689,-0.762019,-0.094929,0.885152,0.114971,0.451679,0.014646,0.150904,-0.018136,0.017308,0.541705,0.183712,0.075573,0.019271,0.237803,-0.330089,0.502401,-0.496203,-0.442794,-0.050724,-0.286623,-0.029017,-0.082426,0.080582,0.001297,0.251620,-0.362211,-0.171611,-0.495764,-0.993174,-0.122991,-0.881682,-0.365746,-0.166796,-0.397719,-0.170653,0.169482,-0.459852,-0.502880,0.212795,-0.389220,-0.302608,0.513174,-0.184025,0.215373,-0.296095,-0.539850,-0.089691,-0.612867,0.322189,0.076073,-0.069441,0.184048,-0.709032,-0.381214,0.042635,-0.159650,-0.466908,0.353206,-0.712677,-0.230702,-0.277411,0.372030,-0.539531,-0.103779,0.789013,-0.446871,-0.447063,0.076008,-0.175009,-0.172991,-0.039027,-0.257241,0.105611,0.026118,0.131372,-0.067048,-0.460811,0.357520,-0.056295,0.552813,0.033508,0.047513,0.198100,0.344604,-0.262353,-0.416995
jämtlands folkbank,company,1.000000,1.000000,0.000000,true,-0.361057,0.087776,-0.599843,-0.062302,0.478825,-0.401526,-0.188968,-0.064718,0.121857,-0.318126,-0.138381,-0.402987,0.017161,0.061948,0.045939,0.058868,0.422259,0.174440,0.166053,0.192955,-0.319205,-0.195178,-0.370142,-0.203384,-0.123645,-0.518529,0.089717,-0.290031,-0.168893,-0.187489,0.120249,-0.184235,-0.251962,0.627635,-0.150764,0.155180,-0.079996,0.268485,0.162975,-0.190461,0.262748,0.210396,-0.075149,0.205531,0.010736,0.204592,0.017518,0.195718,0.177075,0.159714,-0.094061,-0.176922,-0.056836,0.462316,0.027559,0.015205,-0.111979,0.252914,-0.173984,0.187088,0.191613,0.210318,0.122340,-0.149708,-0.163799,0.178255,0.147084,-0.152962,0.211115,-0.133219,-0.105489,0.234817,0.248638,0.135989,0.186002,-0.017968,0.056057,0.265512,-0.124531,0.104400,0.138247,-0.141210,0.149400,-0.115977,0.371930,0.092595,0.099800,-0.203164,0.314837,-0.284682,-0.360518,-0.182133,0.064302,-0.088249,-0.185973,0.078606,0.306575,-0.105966,-0.022086,-0.048940
sparbanken bergslagen,company,1.000000,1.000000,0.000000,true,0.054731,0.553760,-1.086920,0.272761,1.022695,-0.249374,-0.525931,0.026757,0.290550,-0.788420,-0.198286,-0.391166,-0.106466,0.276090,-0.156016,-0.044256,0.268984,0.480569,0.432363,0.067382,0.268786,-0.070866,-0.037206,-0.003662,-0.031317,-0.448589,0.043878,0.261716,0.179048,0.117341,-0.623200,0.118596,0.229653,0.299961,0.058626,0.005950,0.216079,0.275522,-0.388899,0.018393,-0.334980,-0.108676,0.493234,-0.216480,-0.316584,-0.121040,-0.099535,0.065440,-0.122227,0.036444,0.107842,-0.202281,-0.285410,0.275930,0.134398,0.023589,-0.207499,0.451333,-0.046826,0.409321,0.148252,0.096961,-0.221666,0.057132,0.271728,-0.316538,-0.288119,-0.445250,0.167838,0.107088,0.008376,-0.237854,0.072627,0.184999,-0.393281,-0.007392,-0.213100,0.232927,-0.223446,-0.090022,0.046346,-0.420846,-0.072227,-0.137871,0.037606,-0.226219,0.110336,0.174870,0.067346,-0.119665,0.036422,0.082687,0.051192,-0.171670,0.221826,-0.288558,0.062943,0.117317,-0.037802,-0.244315
mtd,company,1.000000,1.000000,0.000000,true,-0.728439,-0.356576,-0.141292,0.363422,-0.501722,-0.477381,0.517977,0.414545,-0.000093,-0.321431,0.220983,-0.337093,-0.047721,-0.216870,0.386462,0.167148,-0.192604,0.021700,-0.104652,0.103675,0.134975,-0.179130,0.065709,-0.030269,0.364402,-0.100159,0.311552,0.063744,0.349255,0.121285,0.245715,0.294671,-0.735461,-0.022340,-0.833660,0.068531,0.101317,0.068611,0.121538,0.035262,-0.671627,0.240243,0.225387,0.138107,0.129591,-0.025669,-0.049676,0.468074,-0.146990,0.138370,-0.293186,0.515371,0.151933,0.496845,-0.313262,0.217552,-0.230596,0.036986,0.347141,-0.446204,0.126398,-0.034839,-0.201136,-0.079020,-0.001234,0.060995,-0.005972,0.063079,0.065232,0.369427,0.178058,-0.083792,-0.185781,0.459128,0.034966,-0.142850,0.234880,0.047727,0.117156,-0.207716,0.331347,0.037534,0.223503,-0.144288,0.026765,-0.117361,-0.047269,-0.258942,0.152526,-0.003950,0.303130,0.056800,-0.420820,0.112295,-0.193067,-0.117568,0.141580,-0.095547,-0.086654,-0.187875
sovh,company,1.000000,0.078581,0.000000,false,-1.283082,0.128484,-0.146112,0.165562,0.052029,-0.701558,0.734823,0.242909,0.278208,0.262432,0.305775,-0.658270,0.213293,-0.061472,0.246066,0.143127,0.226114,-0.229174,0.100204,-0.157442,0.478775,-0.023743,0.818419,-0.405072,0.209567,0.092594,0.318966,0.142424,0.614637,0.528601,0.086663,0.936348,-0.603359,-0.583948,-0.963632,-0.260305,-0.210603,0.465561,0.022443,0.087507,-0.183647,-0.655610,0.399340,0.086134,0.706148,-0.340174,0.422200,-0.225189,0.203905,-0.160006,0.108485,0.897348,-0.149173,0.193164,0.137167,-0.213642,-0.418295,-0.170679,0.413222,-0.212957,0.803872,0.444941,-0.015058,0.145957,-0.435699,0.409357,0.173279,-0.143617,-0.288273,0.096636,0.371445,-0.003456,0.131814,0.070597,0.219700,-0.395703,0.264946,-0.114327,0.111823,-0.318206,0.363307,0.375071,0.048539,0.090138,0.330464,-0.088028,-0.139044,0.090477,0.609918,-0.112618,0.040082,0.239352,0.199526,0.326752,0.894891,-0.607203,0.120810,0.011198,0.307169,-0.266153
oir,company,1.000000,0.075160,0.000000,false,-0.379355,0.024368,-0.333986,-0.179269,-0.088738,-0.261289,0.232489,0.010081,-0.172073,-0.427755,0.071760,-0.549555,0.206871,-0.071081,0.356362,0.090519,0.197214,0.413028,0.115910,-0.003957,0.247706,0.125486,0.187931,0.085102,0.495346,-0.155390,0.187857,-0.123822,0.073892,-0.094080,0.338195,0.561046,-0.545243,-0.154232,-0.321291,-0.000983,0.155795,0.313306,0.057521,0.396340,-0.682353,0.032805,0.499646,-0.191735,0.225278,0.015070,-0.061068,0.074249,0.370341,0.365306,0.014859,0.161297,0.135203,0.123140,0.030511,0.212715,-0.313195,0.082553,0.738170,-0.144843,-0.093658,0.091049,-0.064556,0.102626,-0.035439,0.256982,-0.720223,0.187088,-0.036007,-0.117337,0.006508,0.262008,0.205838,-0.009884,-0.167482,0.250118,0.228657,-0.245410,-0.223412,0.004325,-0.008040,-0.048211,-0.026884,-0.145584,0.098962,-0.024371,0.179133,-0.088438,-0.101049,0.310197,0.135873,-0.274042,-0.260405,0.094375,0.023726,-0.168507,0.030364,0.341406,-0.103456,0.198082
westerbottens enskilda bank,company,1.000000,1.000000,0.000000,true,0.287020,0.410658,-0.305904,0.005900,-0.111778,0.241666,-0.453804,0.075495,-0.047982,-0.660770,-0.078607,-0.218325,0.182992,-0.391500,0.157224,-0.032133,0.076464,0.412066,-0.048736,-0.070651,0.137352,-0.137479,-0.167868,0.162036,-0.356782,-0.154986,-0.134269,0.098546,0.163345,-0.156783,-0.079063,-0.104856,0.034932,0.228451,0.142850,0.131751,0.429529,-0.109281,-0.127848,-0.035139,-0.023043,0.082885,0.224614,0.192147,-0.111257,-0.241559,0.154375,0.551881,0.187586,0.345174,0.145036,-0.030293,0.099391,-0.051256,0.071498,-0.029250,0.200037,-0.173804,-0.190632,-0.179866,0.126578,0.115303,-0.010715,0.160541,0.021435,-0.019608,0.089897,0.060730,0.118446,0.077908,0.047993,0.206587,0.045456,-0.034095,0.055723,0.009981,-0.259805,-0.062936,0.130222,-0.139015,0.028341,-0.176908,0.177280,-0.083894,0.096769,-0.014000,-0.182583,-0.005365,0.059305,0.011160,-0.019223,-0.198422,-0.130934,0.118935,-0.122017,0.032786,0.086494,-0.075572,-0.055797,-0.070870
smålands bank,company,1.000000,1.000000,0.000000,true,-0.228525,0.235011,-0.584054,0.112836,0.061170,-0.070056,-0.515704,0.083634,-0.149732,-0.887597,-0.764547,-0.162245,0.369393,-0.360827,0.386297,0.085550,0.206376,0.482210,-0.001811,-0.086710,0.127437,-0.063713,-0.364831,0.089043,-0.431731,-0.283285,-0.267614,0.055047,-0.103572,0.081911,-0.168791,0.080704,-0.072732,0.475513,-0.052637,0.130504,0.426417,-0.135406,-0.234885,-0.015807,0.130149,0.165744,0.080904,-0.058570,-0.015707,-0.280463,0.097528,0.507239,0.245504,0.273088,0.052072,-0.190027,0.279533,-0.048902,0.065255,-0.020440,0.247531,-0.162031,-0.096524,-0.188767,0.173420,0.223421,0.108082,-0.025437,-0.160716,-0.212506,-0.101051,0.055949,0.021348,-0.027908,-0.011726,0.095002,0.029825,0.092819,-0.086457,-0.033519,-0.030518,0.094845,0.181513,0.046666,-0.123155,-0.205862,0.094443,-0.190994,-0.090799,-0.168591,-0.220277,-0.345202,0.174828,-0.113088,-0.174314,0.092050,0.070803,0.176144,-0.262949,0.149957,-0.127327,-0.301294,0.022660,-0.107679
ab kreditkassan av år 1922,company,1.000000,1.000000,0.000000,true,0.044701,0.152206,-0.320266,0.325304,-0.113339,0.126893,0.085623,-0.075007,-0.308522,-0.371691,-0.154530,0.040411,-0.044796,-0.350818,-0.135640,-0.071373,-0.000880,0.057887,0.204954,0.112370,0.142036,0.056939,-0.123779,0.218841,0.002613,-0.116417,0.168436,0.015539,-0.193670,-0.027520,0.047231,0.149856,-0.133358,-0.076395,0.127041,0.004875,0.108380,-0.072389,-0.110041,0.048602,-0.126490,-0.135908,0.141588,0.050145,0.096261,-0.117332,0.016146,-0.005974,0.002423,-0.063953,0.054223,-0.077707,0.043859,-0.111790,0.065415,0.062177,-0.098487,0.005938,-0.049458,-0.033471,-0.115368,-0.109177,0.000685,0.033423,-0.086062,-0.072524,-0.202154,-0.152471,-0.032653,0.008439,-0.046857,0.052526,0.131115,-0.139521,0.044109,-0.008001,0.030810,0.071345,0.125512,-0.081897,-0.121566,-0.003953,0.034606,-0.043562,0.002510,-0.026933,-0.132202,0.002188,0.002101,0.004280,0.002038,-0.045265,-0.130889,-0.044279,0.128875,-0.000011,-0.054096,-0.144715,-0.023010,0.007680
vrigstads sparbank,company,1.000000,1.000000,0.000000,true,-0.183426,0.832689,-1.045782,0.283423,1.009002,-0.124059,-0.789816,-0.092122,-0.401484,-0.872146,-0.370230,-0.463705,0.482442,0.554415,-0.285329,-0.374763,0.123930,0.251546,0.364264,0.128248,-0.391955,-0.086629,0.095615,0.123550,-0.419918,-0.317247,0.179417,0.124628,-0.279098,0.188872,-0.051148,0.164398,0.148994,0.030122,0.036113,-0.094871,0.183732,-0.110528,-0.303950,-0.028597,0.084294,0.132856,0.121515,-0.099094,-0.388852,-0.297755,-0.369913,-0.045183,-0.141558,0.421287,0.097346,0.000918,-0.166860,0.013898,0.236741,-0.118860,0.088432,0.375222,0.179412,0.383729,0.178164,0.134826,0.016748,0.039240,0.433551,-0.291683,0.043026,-0.423067,0.066067,-0.072679,-0.231533,-0.080699,-0.317711,0.307904,-0.584849,-0.451960,-0.110105,0.017913,0.317293,0.197502,0.139833,-0.284554,0.109423,-0.016851,0.257453,-0.213936,0.019300,-0.030147,0.366190,-0.097237,-0.004054,0.047694,0.294569,-0.044550,0.062547,-0.263236,0.212369,-0.067090,-0.118894,-0.076665
