word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
frozen bubble,game,16.000000,16.000000,0.000000,true,-1.587778,-1.539980,-0.348348,-0.480510,-0.249410,-0.169698,0.445284,0.009778,-0.045451,0.071077,0.344969,-0.158621,-0.140831,-0.162583,0.057595,-0.038197,0.491718,0.399570,-0.201997,0.388150,-0.649977,-0.210723,0.111370,0.079413,0.017141,0.005812,-0.225044,-0.019181,0.332448,0.022540,0.342477,-0.371549,0.425184,0.474336,0.506480,-0.009994,0.371973,0.315647,-0.433326,0.189117,-0.016210,-0.104523,-0.293537,-0.045087,0.087723,0.121520,-0.294184,0.139165,0.095755,0.258509,0.360527,0.338729,-0.207743,-0.001292,-0.651519,0.857712,0.001238,0.172715,-0.101432,-0.410914,-0.483031,-0.252799,0.073093,-0.432797,0.204225,0.025699,0.195195,-0.414970,0.051068,-0.006776,-0.440054,-0.219783,-0.175027,0.178322,-0.203802,-0.226642,-0.192182,0.287495,0.404647,-0.012747,-0.269760,-0.398679,-0.074862,0.089372,-0.020827,0.003306,0.315279,-0.561399,-0.072637,-0.266845,0.061502,-0.084393,0.386575,0.419454,0.259766,0.156508,-0.216481,0.137322,0.095270,0.210388
nickelodeons,game,1.475808,1.475808,0.000000,false,-1.741439,-1.371060,-0.474211,-0.592445,0.647359,0.648200,-0.126816,-0.168566,0.273858,-0.762976,0.787370,-0.492213,0.080565,-0.416244,-0.303434,-0.301324,-0.015269,-0.233455,0.021471,-0.167597,-0.871743,-0.159368,0.765494,0.644430,-0.927794,0.541680,0.050018,-0.333310,0.710878,-0.172438,0.395143,-0.202221,0.790331,0.115954,-0.372016,-1.756548,0.224838,0.179278,-0.896437,-0.530227,0.320415,0.600338,-0.762019,-0.040897,0.324783,0.168921,-0.831397,-0.703416,0.413481,-0.518359,0.361947,-0.687126,0.174082,-0.511956,-0.583267,0.512418,0.344215,-0.470925,-0.244993,0.379908,-0.013877,-0.423464,-0.121035,-0.941433,-0.314958,-0.592550,-0.065160,0.861496,-0.675324,-0.345830,-0.193366,0.415536,-0.622079,0.930959,-0.330070,0.476477,-0.256622,-0.099921,1.144416,-0.677658,-0.270871,-1.171630,-1.036876,0.155775,-0.523493,-0.266344,1.293842,-0.905703,-0.380968,0.092199,-0.819151,-1.247449,0.071899,0.118121,-0.692977,0.434617,-0.190038,0.315415,0.110199,0.505007
age of wonders,game,16.000000,16.000000,0.000000,true,-1.050794,-1.206846,-0.415404,-0.751180,-0.064781,0.323875,0.123427,-0.154524,-0.039421,-0.158844,0.079419,0.042546,-0.359569,0.008455,-0.074769,-0.067006,0.030348,-0.004688,-0.156158,0.436244,-0.399823,-0.390316,0.088540,0.051370,-0.170282,0.164638,-0.004883,0.175334,-0.014952,-0.548588,0.109130,0.228674,-0.056341,-0.095306,-0.077482,0.192470,0.409000,0.072673,-0.050559,-0.003127,-0.066165,-0.220461,-0.118837,0.004948,0.110800,-0.258377,-0.124264,0.021219,-0.117446,0.107932,-0.201694,-0.128551,-0.192242,-0.102448,-0.242698,0.425496,0.035738,-0.028739,-0.065782,-0.049530,-0.169103,-0.128403,0.003326,0.034849,0.132352,0.153979,0.128824,0.025089,0.042995,0.152376,0.274787,-0.111196,-0.069375,-0.047598,-0.019871,0.058596,-0.247243,0.130045,-0.067773,-0.021595,0.051598,-0.410245,-0.126575,-0.283123,-0.013123,0.024805,0.204665,-0.155024,0.047662,-0.006645,-0.075304,0.037402,-0.016238,0.058644,-0.031497,0.068378,-0.358170,-0.268314,-0.264523,0.336479
stranglehold,game,16.000000,16.000000,0.000000,true,-1.122948,-1.293685,-0.547813,-0.577417,0.065262,0.551561,0.216600,-0.584586,0.164037,-0.297396,0.178857,-0.248229,0.469795,0.982579,-0.185098,-0.458520,-0.268624,0.426883,0.099426,0.046079,-0.195126,-0.551617,0.036198,0.176338,0.177457,-0.169858,-0.072465,-0.397897,-0.640676,-0.165044,0.044524,-0.249741,-0.177519,0.128458,-0.338689,0.206515,0.191060,0.112004,-0.746164,0.192462,-0.117569,0.011115,0.144064,-0.041916,-0.043532,0.037910,0.168485,-0.118045,0.014959,-0.045766,-0.048616,-0.045907,0.668627,0.062030,0.249502,-0.023735,0.414771,-0.135962,0.033980,-0.018906,0.114418,0.073123,0.103464,-0.031536,0.413101,-0.092736,0.338023,-0.442165,-0.029209,-0.051716,-0.125393,-0.245806,0.043819,-0.201203,-0.344725,-0.328556,-0.013144,-0.008287,-0.442726,-0.252783,-0.418401,-0.057618,0.453270,0.110053,-0.111489,0.132261,0.182872,-0.357204,-0.050480,0.107830,-0.381856,-0.133911,-0.406682,-0.013516,-0.104992,0.262840,0.060297,0.071370,0.328470,0.058023
skidmarks,game,1.478628,1.478628,0.000000,false,-0.886680,-0.779392,-0.181263,-0.581276,0.780022,1.076030,0.133844,-0.498701,-0.010244,0.191015,0.008936,-0.548295,0.231956,0.318933,-0.476048,-0.436204,-0.447851,0.580905,-0.314273,-0.127265,0.445425,-0.338268,-0.336551,0.147066,0.274556,0.148526,-0.303098,-0.336144,0.059245,0.259034,-0.539592,-0.326727,-0.507085,-0.105846,0.209162,0.431870,0.019429,0.137966,-0.318408,-0.058647,-0.002455,-0.145553,-0.470423,0.526995,-0.522320,0.180127,0.392295,0.099972,0.062476,0.706100,-0.069192,-0.129993,0.454670,0.323542,0.252465,-0.102418,0.068208,-0.383209,-0.200078,-0.073632,-0.038335,0.286776,-0.278570,-0.520136,-0.002885,0.118747,0.315187,-0.226627,0.438076,0.416639,0.144203,-0.404575,0.972196,0.293525,-0.392648,-0.417682,0.336626,0.177247,-0.206671,-0.301563,-0.097537,-0.146546,-0.299804,-0.176737,-0.312173,-0.023366,0.455112,-0.204409,0.174891,-0.665324,0.229885,-0.298753,-0.731063,-0.056373,-0.117993,0.196911,0.226967,-0.002981,0.036361,0.138230
krissadaterrence,game,1.434537,1.434537,0.000000,false,-1.019277,-0.189208,-0.282833,-0.364879,0.271931,0.069322,0.472680,-0.474600,1.050525,-0.094150,0.791155,0.268206,0.491578,0.294748,-0.434397,-0.178825,-0.194949,-0.335835,-0.332045,-0.209860,0.256075,-0.656083,0.380284,0.529838,0.154000,-0.061492,0.082946,-0.131652,-0.107045,0.000310,-0.404203,0.023992,0.625185,-0.343014,-0.442728,0.001879,0.157324,-0.431801,-0.539846,-0.428411,-0.167941,0.063879,-0.348471,0.591928,-0.013119,-0.280363,-0.075808,-0.010132,-0.386727,-0.173389,0.344519,0.090748,0.427221,0.076814,-0.367687,-0.403116,0.326180,0.130107,-0.425228,-0.406658,0.221749,0.080301,0.564548,-0.270807,0.221170,0.090402,0.720031,-0.014151,0.307620,0.609876,0.067699,-0.190473,-0.056441,-0.334237,0.080387,-0.454040,0.319374,-0.146644,0.131005,0.353457,0.282178,-0.410528,0.190553,-0.458711,0.045031,0.212165,0.419274,-0.294519,0.127183,0.267322,0.000643,0.183784,0.003041,0.412885,0.347853,-0.105104,-0.016122,-0.067525,-0.143100,0.207113
ace combat 6: fires of liberation,game,16.000000,16.000000,0.000000,true,-0.749976,-0.938920,-0.214481,-0.747082,-0.127900,0.302160,0.261872,0.010690,-0.072447,0.043151,-0.161296,-0.006641,-0.200190,0.228099,-0.013226,0.008293,-0.020916,0.121424,0.211416,0.314574,-0.216598,0.175649,-0.039973,-0.056027,0.024036,0.045805,-0.026011,-0.078750,0.028117,-0.097721,0.174068,-0.042440,0.044996,-0.131003,-0.093370,0.127679,0.151999,-0.065136,0.036895,-0.158691,-0.052790,-0.134717,0.189586,0.009746,-0.220350,-0.157878,0.009764,0.136652,-0.247207,0.133679,0.037540,-0.023200,-0.001742,0.077908,0.019293,0.084553,0.074981,0.100678,-0.087490,-0.193899,-0.114184,-0.140531,0.106948,0.324428,-0.076099,-0.054602,0.112915,-0.005105,-0.020854,0.011562,-0.231138,-0.079630,0.023334,0.019010,0.061833,0.030176,-0.034026,-0.005277,-0.233287,-0.100796,-0.027990,-0.002006,0.057701,-0.032855,-0.056245,-0.018263,-0.035442,-0.024904,0.113283,-0.052413,-0.204527,0.109636,0.133370,-0.103626,0.007130,0.280180,-0.084931,-0.065248,0.057477,-0.007133
just dance 2,game,16.000000,16.000000,0.000000,true,-0.650774,-0.289773,0.074027,-0.128223,-0.341589,0.538105,0.204223,0.140067,0.174886,-0.057235,-0.324557,-0.221499,-0.546114,0.139609,-0.075360,0.103633,-0.142166,-0.390872,0.173089,0.380930,0.081138,0.009471,-0.044070,-0.166221,-0.058251,0.176462,-0.158190,-0.176609,0.008051,-0.139111,0.256176,0.132996,0.107873,-0.154585,0.260897,0.026000,0.062170,-0.075892,0.002618,0.096220,-0.205801,-0.055582,0.049983,-0.009666,0.213051,-0.245669,0.230097,-0.157861,0.017664,-0.359607,0.130484,-0.038757,-0.159544,-0.220952,0.069155,-0.055521,-0.061544,0.166917,0.092486,0.074128,-0.208679,0.333390,0.214138,0.105064,-0.257155,-0.200803,-0.087432,-0.072804,0.125657,0.157355,-0.047063,0.207858,-0.129886,-0.156548,0.031753,0.065768,-0.143406,0.031321,-0.180721,0.252710,-0.154508,-0.217590,0.030572,0.144594,0.135542,-0.002325,0.015718,0.239567,0.259094,0.082050,0.036917,-0.175429,-0.182854,0.110782,-0.020881,-0.047868,-0.078456,-0.103092,0.245704,0.065164
anachronox,game,16.000000,16.000000,0.000000,true,-0.970235,-0.686134,-1.111423,0.137970,-0.536566,-0.230488,0.142740,-0.123579,-0.149758,0.528744,-0.025538,-0.417870,0.087040,0.280399,0.158154,0.034553,0.784449,-0.026506,0.020523,-0.137493,-0.375239,0.683396,0.478507,-0.130503,0.161931,-0.314902,0.218188,0.112121,0.100740,-0.322756,0.355518,0.083305,-0.023807,0.124900,-0.093169,-0.137754,0.026729,0.427656,0.310531,-0.027767,0.117936,0.114471,0.187298,0.024952,0.055650,0.017269,0.270939,0.364999,-0.130510,0.470747,-0.061971,0.457412,0.052806,0.132576,-0.593809,-0.171774,-0.020525,0.014970,-0.030052,0.499153,0.096967,-0.116484,-0.128675,0.377878,-0.293644,-0.016295,-0.056783,0.065140,-0.075973,-0.304433,-0.336426,0.317248,-0.240297,-0.131341,0.385445,-0.194474,-0.249551,-0.339769,0.179353,-0.198210,0.031401,0.235106,0.169231,-0.124393,0.211702,0.118020,-0.247226,-0.065639,-0.275190,-0.355531,0.054564,-0.122999,-0.238556,0.343836,-0.163904,0.342173,-0.269599,-0.195793,-0.055591,-0.388798
gauntlet,game,16.000000,16.000000,0.000000,true,-0.315286,-1.220941,-0.104241,-0.559024,-0.588373,0.833858,-0.035117,0.086872,-0.166017,0.311943,-0.066186,-0.139418,-0.914438,0.492111,0.077903,-0.360613,0.217198,-0.012486,0.152402,0.550607,-0.413646,-0.615302,-0.053126,-0.092878,0.252432,-0.373388,0.027384,0.376975,-0.396306,0.050810,0.108767,-0.263888,0.076358,0.713167,0.167035,0.447284,-0.328887,0.892156,0.191182,-0.695211,0.009990,0.443260,0.333132,0.264546,-0.218187,-0.072093,0.636219,0.188547,0.107101,0.399448,-0.462277,0.426781,0.624676,0.400123,0.216453,0.475023,0.274547,-0.430367,-0.335062,0.106120,-0.024413,0.328186,0.095210,0.492742,-0.107762,-0.530129,-0.459044,0.342063,-0.308040,-0.043260,-0.102140,0.418355,0.165162,0.184008,-0.375600,0.362848,-0.221040,-0.182169,0.079856,0.270310,0.032751,0.327035,-0.339791,-0.057150,-0.046355,0.356340,-0.320523,-0.389099,0.511683,0.016829,0.198351,-0.072819,-0.631549,-0.455135,0.543215,0.035573,-0.515887,-0.042897,-0.005675,-0.103944
raco,game,1.138562,1.138562,0.000000,false,-0.733960,-1.087421,-0.617479,-0.077051,0.290531,-0.170881,0.225036,-0.054211,-0.306867,0.494948,-0.000562,-0.215699,0.045515,0.079031,-0.630808,-0.090414,0.572113,0.366819,0.014322,0.512256,-0.238148,0.345199,-0.770576,-0.073410,0.905311,-0.750938,0.061494,-0.073429,0.134359,0.060122,0.343335,0.437132,-0.533191,-0.113023,-0.570507,-0.151750,0.141731,0.589420,-0.091705,-0.783969,-0.103132,1.057646,0.711631,0.264237,0.390083,0.055662,0.397945,0.667292,0.016115,-0.064674,0.316741,0.246741,0.494805,-0.505817,-0.017133,-0.113903,-0.255527,0.109286,0.236584,-0.329800,-0.428381,0.510452,0.672317,0.614996,0.056932,-0.914477,-0.106599,0.084588,0.155738,-0.222879,-0.168412,0.417514,-0.422043,-0.338908,-0.418285,0.134365,-0.493608,-0.010772,1.017031,-0.351489,-0.730346,-0.417700,0.006980,-0.155660,-0.417671,-0.567193,-0.290637,-0.030521,-0.029924,0.067225,0.025505,0.406575,-0.045723,0.193032,0.704001,-0.142273,-0.259126,0.315227,-0.106546,-0.300247
anarchy online,game,16.000000,16.000000,0.000000,true,-0.770753,-0.951641,-0.554474,-0.509937,-0.021303,0.662758,0.191155,0.315422,-0.062098,-0.260836,0.291218,-0.318829,-0.011804,0.104684,0.133433,-0.270481,-0.358275,0.456777,0.382874,0.263623,-0.318140,0.359897,-0.519304,0.196207,-0.030041,-0.121953,0.034018,-0.064911,-0.082831,0.121434,0.213386,-0.382566,-0.237974,-0.283930,0.386390,-0.070403,0.046143,-0.204123,-0.031428,0.362631,0.022021,0.005999,-0.173806,-0.219576,-0.136557,-0.303786,-0.054452,-0.119984,-0.065235,0.141965,0.427167,-0.051179,-0.231047,-0.136522,-0.144169,-0.197845,0.330952,-0.031951,-0.064400,0.230342,-0.000790,-0.003181,-0.166326,-0.235244,-0.326351,-0.143205,0.299427,-0.233197,0.269141,0.426791,0.030633,0.110199,-0.092147,-0.105382,0.088968,0.135434,0.087016,-0.058616,0.270537,0.319717,-0.371077,0.218168,0.278274,-0.115719,-0.194043,-0.039489,-0.154461,-0.007705,0.322839,0.397997,-0.332150,-0.027557,-0.025693,-0.151437,-0.093833,-0.010156,-0.098064,-0.273974,-0.064901,0.087800
adom,game,16.000000,16.000000,0.000000,true,-2.507489,-0.473785,0.119834,0.196954,-0.163077,-0.402093,0.459705,-1.382026,-0.848106,0.214898,0.925134,-0.362305,1.505047,0.718791,0.295044,-0.099942,-0.150188,-0.976998,0.125200,0.316280,-0.254753,-0.056002,-0.062108,0.158482,-0.063343,0.320910,-0.954964,-0.575547,0.108556,-0.369922,0.071961,0.533220,-1.212398,0.212408,-0.565293,0.487515,-1.166548,-0.683079,0.104890,0.572968,0.324859,0.302914,1.307243,-0.366912,-0.294077,-0.819379,-0.447431,-0.507388,0.454294,-0.549585,-0.499641,-0.269193,1.148304,0.049372,0.383724,-0.004925,0.325706,0.264339,0.458573,-0.526609,0.369168,-0.020880,0.118328,-0.380470,0.533478,-0.011197,-0.279582,0.591651,-0.746422,-0.191127,0.147193,-0.106540,0.084632,0.002085,-0.879525,0.015123,-0.632981,-0.103651,0.967045,-0.342593,-0.114801,-0.388051,0.701979,-0.206699,0.342617,-0.732823,-0.670620,1.211687,0.317162,-0.303186,0.269534,0.279628,-0.097647,0.229802,-0.165212,0.033097,-0.018515,0.753561,-0.221629,-0.360589
phoenix,game,16.000000,16.000000,0.000000,true,-1.401101,-0.559384,0.002408,-0.398059,-0.097028,0.328462,-0.132872,-0.680492,0.106658,-0.450058,0.048773,-0.092499,-0.266482,-0.192086,-0.336584,-0.584709,-0.111306,0.562939,-0.148302,0.311466,-0.219183,0.068467,0.392399,0.158127,-0.085940,-0.550772,0.005681,-0.203520,-0.255997,-0.409286,0.003816,-0.093845,0.257762,0.114110,-0.103844,-0.527057,-0.533403,-0.142047,-0.948702,-0.101053,0.248839,-0.828626,0.389541,-0.326510,0.509289,0.056708,-0.193913,0.161204,-0.156740,-0.392929,0.369198,-0.358466,0.020532,-0.005342,0.082167,-0.127129,0.081152,0.442665,-0.056963,-0.476092,0.151971,0.189882,0.051164,0.438973,-0.387261,0.055487,0.110241,0.045035,-0.020994,-0.324274,0.252350,-0.543978,0.011199,0.154990,0.017595,0.125807,0.080481,0.199638,-0.186140,0.141455,-0.151387,0.306282,0.191313,0.314660,0.107237,-0.173804,0.146388,-0.015998,0.156901,-0.239039,-0.114955,-0.050743,-0.567930,0.244997,0.213130,0.262118,-0.646393,0.034308,-0.097198,0.028103
whitecapshouston,game,1.375218,1.375218,0.000000,false,-1.218461,-0.385314,-0.555252,-0.394444,-0.583345,-0.343998,-0.452797,-0.579076,0.169345,-0.627930,0.000237,-0.108282,1.077065,0.125767,-0.539236,0.155698,-0.266604,-0.124530,-0.352677,0.178725,-0.361374,-0.116602,0.605435,-0.321171,0.272381,0.329829,-0.049046,-0.242435,0.034012,-0.153791,0.280009,-0.149592,0.173262,0.424240,-0.486268,0.294844,-0.226951,0.241355,-0.780739,0.225240,-0.176524,-0.517528,0.539027,0.050479,0.169012,0.775000,-0.204827,-0.616718,-0.263911,0.344127,0.363122,-0.633835,-0.557526,-0.113597,0.220319,-0.316888,0.639294,0.254192,0.285844,0.102484,0.224240,0.266306,0.001986,0.093352,0.273297,0.174589,0.560654,0.433768,-0.533826,-0.392363,-0.174933,0.093134,0.085486,-0.442909,-0.054620,-0.335900,0.080394,0.271043,0.234472,0.167485,-0.362580,0.143642,0.438174,0.277062,0.247148,0.042950,0.012110,0.294250,0.015367,-0.082854,0.465940,0.542146,-0.377249,0.032399,-0.608746,-0.589451,-0.202081,-0.029258,-0.098541,-0.134153
audiosurf,game,16.000000,16.000000,0.000000,true,-0.828091,-0.642252,-1.563989,0.590983,-0.435409,-0.209104,0.134185,0.426997,-0.592421,0.251251,0.201892,-0.347692,0.821704,0.671846,-0.571506,-0.173565,-0.391801,-0.489273,0.452419,-0.496737,0.054009,0.712200,0.358842,-0.175517,-0.086071,-0.665246,1.364598,-0.309845,0.453441,-0.086238,0.018940,0.027169,0.214385,-0.302260,0.625557,-0.023151,-0.042719,-0.591050,-0.369316,-0.092618,-0.093627,0.044813,0.209153,-0.117279,-0.385157,0.385980,0.010596,-0.326403,-0.202806,0.099170,-0.410176,-0.242435,-0.318394,0.110226,-0.417489,0.000321,0.052746,0.423487,-0.098255,-0.034227,-0.066811,-0.807262,0.532755,-0.056509,0.222940,0.223227,0.188778,0.525105,-0.244323,0.197192,-0.142536,0.330678,-0.013718,0.125254,0.212875,-0.765867,0.443512,0.063255,0.059823,-0.019147,0.007899,-0.224344,-0.287863,0.490560,-0.057297,0.330102,-0.282812,0.226429,-0.080403,-0.559539,0.216618,0.362983,-0.059417,0.638018,-0.028421,0.228145,0.254023,-0.215872,0.409557,-0.300449
amerzone,game,16.000000,16.000000,0.000000,true,-0.832777,-0.934989,-0.593322,-1.011254,-0.321495,0.282160,-0.115200,-0.564069,-0.145582,0.804959,0.222170,-0.240274,-0.106741,-0.176096,-0.026495,0.098231,0.455792,0.034901,0.021945,-0.374581,-0.064082,0.454236,-0.374926,-0.029648,-0.272654,0.094066,0.238434,-0.147718,0.128764,-0.430077,0.107904,-0.185776,0.170363,0.425912,0.256502,-0.255417,0.160809,0.231517,0.646553,0.188959,-0.022232,0.380161,-0.217700,0.029327,-0.133617,0.043277,0.192460,0.267634,0.618287,0.457762,0.487296,0.027517,-0.051841,0.104438,-0.142654,0.176134,0.183503,-0.138687,0.332413,-0.184503,0.125497,-0.270503,-0.313642,0.200314,-0.152442,0.373469,-0.055298,-0.243711,0.351330,-0.256342,0.026634,0.316305,-0.182072,-0.195147,-0.018788,0.420488,0.176764,0.002299,-0.249787,0.000322,0.184370,-0.226263,-0.328977,-0.008733,0.090870,0.286137,0.301771,-0.281490,0.207429,0.248027,-0.522818,-0.371022,-0.090227,0.082978,-0.365532,-0.278008,-0.279250,-0.000916,-0.115674,0.025394
mickey mania,game,16.000000,16.000000,0.000000,true,-1.260349,-0.845957,-0.115573,-0.386639,-0.096555,0.370970,0.378812,0.077754,-0.174049,0.133248,-0.284350,0.043909,0.124093,-0.230326,-0.166317,-0.380434,-0.243274,0.185416,-0.072642,0.066765,0.063194,-0.322641,0.011967,0.230440,-0.477091,0.252435,-0.119142,-0.258761,0.187787,-0.096968,-0.111529,-0.033425,-0.082138,-0.394196,0.314573,-0.059238,-0.208091,-0.324915,-0.339273,0.409644,0.234606,0.405003,0.082110,0.052250,-0.066818,-0.192030,-0.080837,-0.383516,0.150001,-0.131473,0.195682,-0.056040,-0.163182,0.088716,-0.235708,-0.190148,0.322312,0.080591,-0.207686,-0.215859,0.163949,0.247138,-0.232586,0.331775,-0.014431,-0.182426,-0.053054,-0.069820,-0.122759,0.109493,-0.253508,-0.183805,-0.169058,0.135393,-0.033720,-0.214164,0.399108,-0.027809,0.271372,-0.143336,0.105597,-0.059880,0.373086,-0.102747,0.321093,-0.236816,-0.014049,0.325323,-0.273213,0.353045,0.041588,-0.135831,-0.325052,0.334824,0.145175,0.147626,0.047348,0.260052,-0.045255,-0.011106
rhythm paradise,game,16.000000,16.000000,0.000000,true,-1.203492,-0.929780,-0.256133,-0.673348,0.098406,0.334728,0.203612,0.246392,0.334220,-0.048897,-0.106192,-0.024072,-0.013358,0.379744,-0.066568,-0.132692,-0.371346,-0.029256,0.035414,0.638559,0.377128,0.026685,-0.012179,-0.079185,0.240295,0.051283,-0.141664,-0.438466,0.230751,0.016643,0.352804,0.267862,0.313151,-0.152575,0.298450,0.414882,0.102622,-0.112648,0.044638,0.242520,0.173968,0.346219,-0.357282,0.022193,0.399895,-0.445880,0.118902,-0.113229,-0.150424,-0.084876,0.100882,0.004781,-0.089523,0.062847,-0.031402,0.326302,0.461485,0.423066,-0.446803,0.124073,-0.140118,-0.178125,0.052623,0.027781,0.003686,0.130941,0.096480,-0.133940,-0.556482,-0.056652,-0.275429,0.037590,0.037225,-0.135086,0.259748,0.065117,-0.063280,0.001820,-0.105741,0.075885,-0.239889,-0.192662,0.073883,-0.199427,0.313838,-0.188593,0.314024,0.103823,0.342000,-0.192302,-0.187905,-0.076605,-0.045515,0.176960,0.145084,0.134826,0.161225,-0.357891,0.573467,-0.273111
operation wolf,game,15.000000,15.000000,0.000000,true,-0.825440,-0.327760,-0.199380,-0.700458,0.080591,0.513997,0.230453,-0.592578,-0.345801,-0.238745,0.506696,0.387187,-0.392521,-0.215101,0.075041,0.028204,-0.345846,0.023758,0.104022,0.245535,-0.072883,-0.172984,-0.350453,0.299203,-0.064769,0.254864,-0.324192,0.093649,-0.242340,0.113177,0.002830,-0.025424,0.153456,0.185066,0.126118,-0.008411,0.083233,-0.222442,-0.110973,0.384127,-0.033625,-0.302103,-0.043473,-0.112932,-0.641604,-0.312130,0.487804,-0.183048,-0.593815,0.029730,0.124175,-0.045292,-0.123458,0.064466,-0.050993,0.121735,-0.035739,0.005554,0.054164,0.042878,-0.167890,-0.137151,-0.080307,0.275754,0.129527,0.148289,0.020810,-0.316884,0.194524,-0.162796,0.072365,-0.149296,0.176379,-0.003607,0.257296,0.278260,-0.078860,-0.369854,-0.177182,-0.041669,0.025830,0.074206,0.258300,0.225968,0.303564,-0.064431,-0.406032,0.124911,0.064818,-0.165335,0.139125,-0.415866,0.033331,0.183690,-0.205445,0.326367,0.026671,-0.166915,-0.486019,0.513963
the lord of the rings: the third age,game,15.000000,15.000000,0.000000,true,-0.958899,-0.805325,-0.267098,-0.510006,0.151307,0.444857,0.208331,-0.032651,-0.142592,-0.401714,-0.107741,0.014031,-0.272891,0.017334,0.081516,-0.093993,0.049629,0.072060,0.062947,0.484230,-0.131576,-0.255779,-0.279285,0.227829,-0.103607,0.064238,0.030377,0.001580,0.183241,-0.288854,0.003883,0.010119,-0.172995,-0.014016,0.027771,0.169690,0.129184,-0.223660,-0.053297,0.093263,-0.035066,-0.129732,-0.032809,-0.128563,0.106926,-0.177611,-0.119369,-0.112793,-0.111165,0.051433,0.025711,0.018162,-0.128367,-0.023979,-0.058149,-0.006398,0.034124,-0.168841,-0.097650,-0.006093,-0.168924,-0.102902,-0.004555,0.196729,0.105008,0.095217,0.209173,0.014339,0.091216,0.028163,-0.013205,-0.168944,0.035471,-0.037322,0.124081,0.038330,-0.073282,0.124398,-0.052899,-0.107096,-0.117277,-0.077004,0.057860,-0.094447,0.074309,-0.019332,-0.074160,0.050487,0.135904,0.074328,-0.057478,-0.045797,-0.007616,-0.041144,-0.151715,0.028283,-0.153138,-0.047798,0.059128,0.066967
galaxy game,game,15.000000,15.000000,0.000000,true,-1.048854,-0.955683,-0.737536,-0.320257,-0.330352,0.598598,-0.077471,-0.127733,0.094406,0.005030,-0.402815,-0.332441,-0.104635,-0.117976,0.122861,-0.297938,-0.594012,-0.075080,0.157877,0.044046,-0.276473,0.155096,-0.233445,0.243572,-0.526651,0.122918,0.101071,0.182871,0.142811,0.082878,-0.370808,0.077254,0.190743,-0.499048,0.029877,-0.120869,-0.316698,0.137826,-0.188324,0.077119,-0.069843,-0.067547,0.111154,-0.121146,-0.131754,-0.009429,-0.203386,-0.391310,-0.103141,-0.136913,0.106362,-0.133281,-0.378967,-0.085641,-0.035873,-0.163768,0.294644,-0.081970,0.097364,-0.116204,-0.423768,-0.264503,0.227050,-0.254123,-0.393594,0.180433,-0.184626,0.206985,0.110299,-0.068712,-0.376443,0.543594,0.065168,0.078165,-0.171258,-0.085802,-0.093300,0.184119,-0.344256,-0.059406,-0.427841,-0.414886,-0.155329,0.271731,-0.018709,0.394526,-0.174553,-0.117129,0.163896,0.065787,-0.035009,-0.243055,-0.199102,-0.037952,-0.358041,-0.042925,-0.211112,-0.172819,0.115740,0.022809
asus,game,1.346043,1.346043,0.000000,false,-0.612171,-0.770751,-1.863371,0.118843,-0.782292,-0.079834,-0.008271,0.692822,-0.852811,0.190424,-0.127868,-0.255143,0.391610,-0.175809,0.112254,0.155584,-0.451986,0.180977,0.800203,-0.766408,-0.608439,0.735348,0.397969,0.087704,-0.627611,0.149272,0.566219,0.070421,0.109591,0.263682,-0.701151,-0.718737,0.355235,-1.030136,-0.017076,0.293170,-0.390994,0.123969,0.019634,-0.687856,-0.149449,-0.430156,0.258235,-0.326096,-0.804345,0.327436,0.452956,-0.020098,-0.038628,-0.113205,-0.190077,0.504631,-0.234938,0.433996,-0.451373,0.082306,0.757485,0.570142,0.441752,0.063857,-0.537595,-0.027309,0.574366,0.025340,-0.100017,-0.064099,-0.504443,0.679954,0.541468,0.671992,-0.677831,0.810283,0.033144,-0.379667,-0.401716,0.516097,-0.377522,0.027674,-0.591244,-0.011129,-0.243049,-0.342942,0.130187,0.414184,0.104576,-0.074056,0.273297,0.809713,-0.345383,0.034340,-0.168825,-0.524351,-0.166433,-0.159498,-0.751977,-0.306151,-0.181956,-0.048865,-0.536765,0.233270
