word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
erik gustafsson,celebrity,14.000000,14.000000,0.000000,true,1.126715,-0.406295,-0.611645,-0.156547,0.848747,-0.123689,0.404492,0.063161,0.281691,-0.019772,-0.181000,0.158235,-0.167221,0.163577,0.238699,0.076620,-0.189753,-0.189943,0.064552,0.176162,0.083943,-0.020419,-0.013417,0.063122,-0.163341,-0.190308,0.055256,0.103289,0.032091,-0.017790,-0.074966,-0.032497,0.110304,0.121186,0.190412,0.028036,0.104348,-0.063277,-0.056270,-0.071174,0.025878,0.156648,0.245467,-0.047345,-0.005716,0.019601,-0.373676,-0.051786,0.262439,0.116299,0.029867,-0.018966,-0.146350,-0.222664,0.076123,-0.020792,-0.229461,-0.023833,0.025102,0.133793,-0.041786,0.038731,0.086659,0.039827,0.110490,0.038309,-0.169307,-0.067886,-0.014605,0.138045,0.026694,-0.076925,-0.077378,-0.258535,-0.317992,-0.110832,-0.002050,-0.058239,-0.053428,0.006586,0.261432,0.167491,0.215327,0.142019,0.171199,-0.134093,-0.013606,-0.085760,-0.104834,0.073262,0.109090,-0.245724,-0.096507,0.030074,0.028800,-0.276716,-0.026172,0.152329,0.202033,0.032004
godsway donyoh,celebrity,14.000000,14.000000,0.000000,true,1.425565,-0.176696,2.381427,-0.162522,-0.073829,0.762910,-0.021938,0.042229,-0.073370,-0.456132,0.210394,0.566214,-0.093327,0.119656,-0.607340,-0.282421,-0.352725,0.103211,1.072446,-0.331173,-0.764503,-0.653426,0.242842,-0.508118,-0.172362,0.342744,-0.233873,0.383697,0.348684,0.439126,-0.041006,-0.110384,0.016754,-0.409865,-0.365245,-0.671066,-0.695267,-0.364581,0.076553,0.446551,0.616473,-0.328244,0.560076,-1.160294,0.092075,-1.146117,-0.531125,-0.106708,-0.286767,-0.368663,-0.118286,-0.301233,-0.470730,-0.176894,0.013580,-0.421198,-0.211804,-0.030699,0.349839,-0.050463,0.098335,-0.749666,0.397844,0.101890,0.204705,0.674399,-0.574812,0.136382,-0.526827,0.806673,0.274264,-0.398449,0.534948,0.220635,0.117179,0.105219,0.093224,0.850899,-0.197490,0.087686,0.423779,0.197745,-0.021427,-0.399355,0.349068,0.071204,-0.350306,-0.209753,0.414158,0.350947,0.117835,0.563716,-0.486298,-0.215508,0.032359,0.680397,0.242673,0.112673,-0.512851,-0.241979
hanna ardéhn,celebrity,14.000000,14.000000,0.000000,true,0.547560,-0.121203,-0.633500,-0.179464,-0.708267,0.357184,0.028905,0.552313,0.248914,0.166440,-0.101363,0.129347,0.005912,0.110958,-0.284145,-0.190580,-0.020225,-0.060185,-0.141219,-0.091066,-0.337061,-0.031787,-0.172447,0.028164,0.053218,0.123237,0.248139,0.187666,0.041523,-0.039504,0.078051,0.347917,-0.324620,0.011003,-0.437455,-0.063779,-0.204882,-0.117446,-0.280949,-0.154104,0.046505,-0.088344,-0.395562,-0.015260,-0.003011,0.125545,-0.222120,0.003876,0.098080,0.439646,-0.201543,0.322314,-0.175855,-0.111272,0.347352,0.139896,-0.232397,-0.280673,-0.523222,-0.357037,-0.195952,-0.024444,-0.183039,0.087512,-0.164728,0.572417,-0.281448,-0.214655,0.292270,-0.072240,-0.161374,0.037806,-0.038950,0.155347,-0.115483,0.041041,-0.201754,-0.022432,-0.232672,0.081290,0.045709,0.247167,-0.061714,0.126076,-0.309088,-0.237633,-0.188378,0.082388,0.151264,-0.013846,-0.361453,0.197658,-0.206498,0.256201,-0.053010,-0.021503,-0.014960,0.163519,-0.253459,0.478672
irene ekelund,celebrity,14.000000,14.000000,0.000000,true,0.856536,-0.044385,-0.656878,-0.027209,-0.268651,-0.314262,-0.262061,0.491176,-0.242412,0.212819,-0.144588,0.194016,-0.485994,-0.068670,-0.391894,0.434654,-0.616805,-0.854053,0.203301,0.103093,-0.170864,-0.008549,-0.407962,0.179407,-0.226296,-0.335772,0.225084,-0.087548,0.019459,0.067345,-0.364493,0.152679,-0.100293,0.244138,0.020252,0.368846,0.351408,0.122290,-0.063901,0.045823,-0.399206,-0.249346,0.034912,-0.557979,0.188614,-0.152592,-0.174582,0.130930,-0.153903,0.013236,0.269045,-0.456333,0.329996,0.381437,-0.176117,0.104277,-0.074820,0.498384,0.124002,0.059129,0.332073,-0.154230,0.208566,-0.046359,-0.254011,0.079926,-0.436866,-0.078872,-0.153300,0.073651,0.302758,0.208544,-0.011723,0.289571,-0.132401,-0.282780,-0.039743,0.632432,-0.278783,-0.054412,0.345186,0.138481,-0.346369,-0.116954,0.291384,0.447858,-0.020087,-0.088638,-0.080070,0.146491,0.325764,0.031796,-0.436766,0.143198,-0.125300,-0.285373,-0.285685,-0.133505,0.056866,0.227177
jack lahne,celebrity,14.000000,14.000000,0.000000,true,0.556819,-0.697948,0.815061,0.639408,-0.168018,0.074729,0.224654,0.025700,0.257808,-0.412414,0.319125,-0.030781,-0.071035,0.368250,-0.041839,-0.093236,0.078798,0.399038,-0.142595,0.067373,-0.106425,0.242826,-0.034648,-0.206431,-0.026946,-0.411257,-0.032693,-0.084103,-0.026668,-0.157540,0.019099,0.321318,0.115674,0.204638,0.139419,0.127832,-0.309608,0.066724,0.017432,0.164587,0.481022,0.121418,0.174867,-0.069443,0.159645,-0.189177,-0.017694,-0.357411,0.454516,-0.085134,-0.455048,-0.188943,-0.083189,-0.148042,0.145989,0.345517,-0.376581,-0.336391,-0.112218,0.174442,0.028710,-0.323412,-0.001118,0.098814,0.104473,-0.203210,-0.067986,0.342298,0.046128,0.066689,0.061592,-0.177100,-0.010746,0.106104,0.321350,0.065695,0.388674,0.354197,-0.204992,0.339903,0.293349,-0.234977,-0.014283,-0.346477,0.282270,-0.165418,0.064509,0.289637,-0.243588,-0.129929,-0.286040,-0.108064,0.239264,0.162078,-0.519439,-0.256196,0.108511,0.055283,-0.264309,-0.210912
jacob de la rose,celebrity,14.000000,14.000000,0.000000,true,0.121952,-0.248121,-0.157885,0.230950,-0.025482,-0.238831,0.098274,-0.002119,0.600362,-0.123659,0.062412,-0.161935,-0.377389,0.119057,-0.064119,0.218304,-0.057505,0.120145,0.075056,-0.092172,0.137781,-0.110031,0.135083,-0.039425,0.075421,-0.084202,-0.028731,0.165293,-0.144398,-0.162959,-0.231690,0.030292,0.058045,-0.070951,-0.017909,0.054010,-0.053531,0.220799,-0.011411,-0.043807,-0.059524,-0.067908,-0.111587,0.161499,-0.038264,0.013008,-0.137188,-0.186034,0.032075,-0.046554,0.120739,-0.116056,-0.116826,0.084145,-0.009062,0.061323,-0.049212,0.081490,-0.122403,0.016953,0.004943,-0.116979,-0.052802,0.008325,-0.026872,0.058169,-0.038059,0.062718,0.022275,0.003605,-0.027925,0.113724,-0.118043,-0.050831,0.154639,0.141332,-0.100717,0.083942,-0.035133,-0.195770,-0.188505,-0.001306,-0.045547,-0.043756,0.147876,0.019714,0.057942,0.130968,0.074571,-0.126978,-0.187040,0.142094,0.173957,0.092959,-0.118385,0.035987,0.018132,-0.059395,0.059603,-0.027183
jens burman,celebrity,14.000000,14.000000,0.000000,true,1.158730,-0.120078,-0.445028,0.120782,0.400454,-0.020179,-0.031641,0.200514,-0.009850,0.123334,-0.170094,0.254737,0.206001,0.141553,0.128847,-0.460003,-0.321939,-0.387778,0.168631,-0.368609,-0.000473,-0.187337,-0.208188,-0.071576,-0.138854,0.228700,-0.430239,0.184742,-0.086457,-0.242138,-0.089061,0.041514,-0.051571,-0.414489,-0.061956,0.136243,-0.280464,-0.310366,-0.070388,-0.062076,-0.031215,0.156367,0.213137,0.512655,0.059510,-0.009547,-0.254568,0.184437,-0.003297,-0.354589,-0.261745,-0.053778,-0.155051,0.646252,0.032820,-0.104302,0.264244,0.226629,0.073543,-0.053423,0.184755,-0.017516,0.053655,-0.092117,0.241908,0.315887,0.092910,-0.327827,0.005371,0.024388,-0.188658,0.194917,-0.106048,0.117250,-0.234590,0.239697,-0.269240,0.338873,-0.341340,0.203231,0.223113,-0.065655,0.144758,0.046760,0.020491,-0.210536,0.190019,0.101499,-0.301019,0.258494,0.185168,0.359221,0.118878,0.121936,-0.022596,-0.141189,0.110272,0.274608,0.021105,-0.043991
johanna skottheim,celebrity,14.000000,14.000000,0.000000,true,1.423508,0.063695,-0.789192,0.107269,-0.681684,0.667822,-0.935918,1.133648,-0.368491,0.763333,0.228056,-0.141624,0.113022,-0.139696,-0.579185,-0.725116,0.380848,-0.186458,0.135151,-0.155602,-0.259659,-0.095486,-0.363717,-0.322691,-0.000698,0.246146,0.035265,-0.165053,0.292865,-0.079672,-0.150499,0.558858,0.075912,-0.209093,0.451241,-0.159315,0.355075,-0.058717,-0.231084,0.175591,0.380309,-0.337177,0.192960,0.480730,-0.257113,-0.132388,0.181535,-0.040174,0.516589,-0.053842,0.029461,0.329110,0.390960,0.410564,-0.265605,0.091481,0.349665,0.052104,0.077275,0.203711,-0.253721,0.239798,0.266871,-0.212035,-0.059959,0.032438,0.090728,-0.718686,0.109008,0.344495,-0.327763,-0.138240,0.222797,0.222725,-0.303340,-0.235373,-0.153578,-0.389022,0.169141,-0.067893,-0.126178,0.115192,-0.298077,0.034330,-0.123459,0.063694,0.062549,-0.036389,-0.143382,-0.126016,0.047510,0.254100,-0.111647,-0.143995,0.078692,0.182514,-0.059582,-0.104733,0.260493,0.257107
jonah kusi-asare,celebrity,14.000000,14.000000,0.000000,true,0.445441,-0.329151,1.029529,0.174041,-0.266847,0.209076,0.286532,-0.278419,0.015676,-0.379178,-0.044948,-0.177014,-0.340443,0.822823,0.230467,0.144516,-0.110354,0.335602,-0.122972,0.010035,0.325374,0.475418,-0.102419,0.177872,0.204686,-0.158133,-0.189950,-0.277207,0.051313,-0.156527,0.210388,-0.453219,-0.256362,0.550752,-0.025041,0.253667,-0.014964,-0.212177,-0.178159,-0.517483,0.634102,0.338946,0.121742,0.522830,0.075330,-0.680858,0.282092,0.030371,-0.232826,0.132643,-0.233664,0.297249,-0.131214,-0.129209,0.206381,0.327278,0.379322,-0.217633,0.608609,0.126058,0.132432,0.425304,-0.022784,0.361721,0.371214,-0.188715,-0.261227,-0.097574,-0.087580,0.451899,0.118402,0.101694,-0.479283,-0.291014,0.039646,0.074065,0.113203,-0.244266,-0.610240,-0.203133,0.148897,-0.163395,-0.049931,0.160903,-0.026330,0.070688,-0.125318,-0.183689,-0.589549,0.064424,-0.496625,-0.052534,-0.007639,-0.310027,-0.035910,-0.229155,-0.529519,0.023279,0.232148,0.006635
jonna adlerteg,celebrity,14.000000,14.000000,0.000000,true,0.886319,-0.069486,-0.450508,0.487349,-0.511177,0.564973,-0.722269,1.428124,-0.561814,0.425256,0.062733,-0.093052,0.042395,-0.148042,0.105337,-0.056779,-0.096093,-0.367661,-0.265621,-0.729010,-0.509703,-0.249806,-0.298916,0.029687,0.214336,-0.265672,0.047841,0.188961,0.040473,0.355317,-0.094670,-0.076317,-0.788815,-0.077802,0.053317,0.266393,-0.440769,-0.362837,0.030491,-0.169345,-0.265892,0.662266,0.205644,-0.487421,0.206478,-0.049396,-0.073209,-0.054517,0.171168,0.083841,-0.092323,0.066372,-0.062619,-0.112320,-0.427546,-0.299837,0.010306,-0.055565,0.065288,0.350085,-0.099943,0.021139,0.115057,-0.746662,0.186139,0.185631,-0.112429,0.383408,-0.246133,-0.004473,-0.135177,-0.087706,0.370156,-0.286144,0.009688,0.139439,0.288227,0.137511,0.048207,-0.115610,-0.401319,-0.188503,0.258133,0.157493,0.198964,0.033895,0.397066,0.046090,-0.026095,-0.075617,-0.240277,0.166660,-0.204733,0.538444,-0.024537,0.110939,0.123873,-0.283097,-0.148954,-0.190576
josafat mendes,celebrity,14.000000,14.000000,0.000000,true,-0.029950,-0.269165,0.452905,-0.296460,-0.545574,0.046471,-0.084131,-0.683502,0.025267,-0.547687,-0.010010,-0.300387,-0.010071,0.023118,0.201364,0.634262,-0.203666,0.099176,0.436462,0.184413,-0.112320,0.078582,0.049724,0.155860,-0.014368,-0.303965,-0.017204,0.118818,-0.112125,-0.022478,0.217313,-0.476613,-0.140180,-0.015899,0.000388,-0.000883,0.026364,-0.235768,0.106135,0.028706,0.136969,-0.335592,-0.112482,0.249650,0.114533,-0.225791,-0.217874,0.335413,0.366094,0.176388,-0.356407,-0.405370,0.185884,0.100428,-0.269663,0.219612,-0.368890,-0.203584,-0.147369,0.089969,-0.097764,0.178182,0.100770,0.116037,0.332182,-0.106673,0.021163,-0.268697,0.175634,0.229646,0.133018,-0.067667,-0.029715,0.350855,0.052825,-0.164725,0.403940,-0.047884,-0.052741,-0.478331,0.154088,0.172125,0.046154,0.302414,0.064268,0.243232,-0.253459,0.147193,0.158241,-0.128665,-0.191296,0.233469,-0.171917,0.031270,0.373092,-0.076477,0.039437,-0.335910,-0.203295,0.257841
kristoffer jakobsen,celebrity,14.000000,14.000000,0.000000,true,1.450082,-0.391290,0.200407,0.130283,0.251660,-0.087026,-0.560716,0.195239,-0.098016,-0.195600,-0.383319,0.090833,-0.177451,-0.003836,0.068801,-0.305485,-0.400439,-0.552597,0.370145,-0.045871,0.062966,-0.565332,-0.040676,0.391392,0.010183,0.022560,0.305683,0.032456,0.036303,-0.507203,0.037484,-0.124520,0.090778,0.072807,-0.346265,-0.093589,-0.538259,0.182205,-0.481567,0.043931,-0.174535,0.062554,-0.190267,-0.013004,0.035812,0.025505,0.115548,-0.182580,-0.029652,-0.165260,-0.281556,-0.049774,0.226267,0.015574,-0.027938,-0.116367,-0.107493,-0.246478,-0.146068,-0.006657,-0.571638,-0.381670,0.232891,0.075441,-0.374859,-0.265205,0.080857,-0.142521,-0.083540,-0.065259,0.029603,0.508206,-0.288092,0.079120,0.307171,0.062362,-0.441331,-0.499160,-0.131246,0.331294,-0.255363,-0.074903,0.175390,-0.060997,0.017138,-0.133316,0.124133,-0.363232,0.074138,-0.049333,0.106296,0.194956,0.238550,-0.101867,-0.039251,0.246379,0.262110,0.015935,-0.101314,0.140528
linn blohm,celebrity,14.000000,14.000000,0.000000,true,1.085889,0.013867,-0.705852,0.033414,-0.487845,0.032571,-0.475195,0.969173,-0.318526,-0.044303,-0.350076,0.002318,-0.259500,-0.082748,-0.399139,-0.310909,0.347145,-0.065049,0.167600,-0.330778,-0.212813,-0.257149,-0.054863,-0.203505,0.246665,0.155403,-0.001913,0.091028,-0.160281,0.249632,0.189952,0.281259,-0.017956,-0.101082,-0.278901,0.278965,0.341201,-0.014815,-0.044007,-0.059707,-0.043797,-0.161517,-0.162965,-0.131932,0.186078,-0.780952,0.190229,-0.059481,0.364303,-0.157032,-0.060062,-0.289516,-0.036918,-0.041571,0.359797,0.202631,-0.176426,-0.084407,0.038860,-0.203183,-0.392026,-0.081726,-0.216708,-0.042853,-0.123707,0.048801,0.639297,-0.077266,-0.286052,0.535908,-0.425010,-0.394098,0.055074,0.040481,0.144902,0.334950,0.073811,0.153775,-0.273210,-0.172787,-0.202080,0.375707,-0.042300,-0.167660,0.026350,0.097354,-0.056337,0.216176,-0.362480,-0.036145,-0.222571,0.214941,0.139877,-0.293325,0.495917,-0.213053,-0.134164,0.437741,0.092410,-0.033404
louise hansson,celebrity,14.000000,14.000000,0.000000,true,1.004931,-0.195514,-0.940606,0.012399,-0.056421,-0.366691,-0.118550,0.152702,-0.366386,-0.084031,-0.387436,0.176332,-0.134242,-0.145549,0.109274,0.190407,-0.193494,-0.380663,0.344874,0.111527,-0.414038,-0.324528,-0.070470,0.067149,0.230811,-0.101889,0.040677,-0.221935,0.073641,-0.024956,-0.118303,0.016735,0.089885,0.456150,-0.232725,0.153087,0.120415,0.491555,-0.257381,0.026252,0.306612,0.163560,-0.208309,0.072413,0.028474,-0.234070,-0.026737,0.033492,-0.219997,-0.146072,0.030319,0.152231,-0.268914,0.141545,-0.008736,0.117325,-0.136065,0.049235,-0.127634,-0.280787,-0.153339,0.063947,0.005546,0.357680,0.001808,0.198708,0.090702,0.056337,-0.169321,0.060195,0.131513,-0.330449,-0.000533,0.300995,0.180617,0.297068,-0.042598,-0.072462,0.055157,-0.059948,-0.500608,0.197656,0.268730,0.410537,0.022766,0.390744,0.173056,-0.174300,0.197617,0.011058,-0.014822,-0.075570,0.175759,-0.108223,0.020807,-0.312830,-0.141547,0.021475,0.120140,-0.216872
lovisa lindh,celebrity,14.000000,14.000000,0.000000,true,1.134073,-0.181065,-1.030595,-0.002126,-0.266796,0.062409,-0.127462,0.616171,-0.345940,-0.289056,0.191009,0.083308,-0.003049,0.226081,0.016372,-0.127102,-0.044780,0.144537,-0.312119,0.021978,-0.432353,0.479245,-0.009461,0.328106,-0.479396,0.163816,-0.065090,0.171324,-0.118802,0.049159,-0.297915,-0.026934,0.083939,0.274291,0.009223,0.312711,-0.001486,0.346783,0.201222,-0.002630,-0.061281,0.084135,0.210306,0.086069,0.221444,-0.377842,-0.083801,-0.321204,-0.312264,-0.165960,-0.092033,0.049932,-0.210806,-0.004575,-0.102743,-0.021170,0.137132,0.377254,0.143534,-0.148795,-0.198080,-0.178239,-0.140495,-0.164387,-0.137806,-0.124954,0.075728,-0.163585,-0.216837,0.104140,0.224673,0.006607,-0.034214,0.153871,-0.206487,0.009649,-0.295103,-0.234503,-0.182467,-0.071727,-0.035055,-0.080821,-0.090864,0.039198,-0.102638,0.087317,0.094494,0.037387,-0.043812,-0.075377,0.190723,-0.279795,-0.186478,0.131160,0.177953,0.050565,0.103219,0.083047,-0.293249,0.031705
magnus hellberg,celebrity,14.000000,14.000000,0.000000,true,1.042839,-0.200197,-0.660003,0.043780,0.645061,0.107144,0.292289,-0.023161,-0.041633,-0.155067,-0.082287,0.180033,0.118059,0.041768,0.010036,0.097743,-0.002133,-0.028651,0.168599,0.346621,0.492299,0.076875,-0.120109,0.059318,0.432498,0.326546,0.004121,0.017662,-0.031936,0.187569,-0.006329,0.004370,0.328484,0.038789,-0.053438,-0.256215,-0.074527,0.083363,-0.047644,-0.325514,0.094878,0.107504,0.048968,-0.068863,0.228824,0.030743,-0.065538,0.381400,0.381055,0.622242,-0.181718,-0.180225,-0.062182,0.044974,0.059761,-0.314519,0.086937,-0.062210,-0.236881,-0.030606,0.090240,-0.028407,0.118064,-0.366476,0.159324,-0.131167,0.194516,-0.013456,-0.161384,0.093813,-0.014525,0.272707,0.163582,-0.200403,0.078996,0.250316,-0.045537,0.124233,0.039777,0.246375,0.070985,0.401425,0.110153,0.101234,-0.110869,-0.051266,-0.154242,-0.015565,0.132272,-0.156636,-0.203299,0.015556,0.277299,0.051400,-0.006084,-0.046017,0.030168,0.238375,-0.109843,-0.030996
marcus svensson,celebrity,14.000000,14.000000,0.000000,true,1.298525,-0.367198,-0.329000,-0.174543,0.734906,-0.101182,0.087550,0.007272,0.366660,0.081137,-0.241266,0.062600,-0.051718,-0.143651,0.240108,0.149242,-0.040412,-0.359417,0.025713,-0.336124,-0.223268,0.253017,0.033194,-0.025457,-0.145660,0.075666,-0.109389,0.048988,-0.232650,-0.229351,-0.065378,-0.061403,-0.085951,-0.097339,-0.026005,0.255508,-0.427391,-0.173701,-0.101373,-0.010814,0.204683,-0.063685,-0.345279,0.050529,-0.076446,-0.108196,0.222806,-0.053850,-0.088670,0.098963,-0.065995,0.235493,0.241322,0.216053,-0.081154,-0.100902,-0.058104,-0.081886,-0.085241,-0.238200,0.346335,0.163542,0.129746,0.106976,0.017231,0.043525,0.099919,-0.130397,-0.138921,0.171172,-0.050800,0.069723,0.113181,-0.044756,0.122420,0.106258,-0.218917,-0.115685,-0.003889,0.260569,0.087611,0.138484,0.031493,-0.129594,0.287384,0.110804,-0.281229,-0.156717,0.300525,0.258113,-0.087783,0.174232,0.058180,-0.008776,0.016524,-0.007331,0.160547,0.024745,-0.229871,-0.006631
marija banusic,celebrity,14.000000,14.000000,0.000000,true,1.096542,-0.155526,0.168880,0.113054,-1.340415,0.600106,-1.092365,1.524471,-0.427855,0.166220,0.311578,-0.510449,-0.121198,-0.254564,-0.195208,0.098566,0.201034,0.664862,0.220426,0.034470,0.232232,0.090425,0.075868,-0.061949,0.455249,-0.002910,-0.255479,-0.205748,0.094510,0.286306,0.116978,0.089205,-0.386909,0.233272,-0.123673,-0.070184,0.094147,-0.333572,0.106341,0.097085,0.049235,-0.295261,0.362716,-0.132225,-0.541540,0.059693,-0.087690,0.046103,-0.139159,0.671109,0.086651,-0.147441,0.215672,-0.303156,0.265213,0.111913,-0.118906,0.294827,0.024569,-0.124963,-0.002980,-0.075729,0.220105,0.307321,-0.128978,-0.215499,-0.021293,0.411040,0.010154,0.181323,0.029725,0.260186,0.174438,-0.407083,0.051570,0.109302,0.187496,-0.034168,0.587798,-0.082516,0.420575,0.005121,-0.017235,-0.096282,-0.044114,0.018124,-0.223181,-0.426528,0.525154,-0.134031,0.221195,-0.010709,0.001135,0.015791,-0.450822,-0.401928,0.288050,-0.271642,0.098654,0.016804
michaela meijer,celebrity,14.000000,14.000000,0.000000,true,0.986231,-0.248170,-0.738726,-0.211558,-0.197486,-0.047862,-0.644982,0.200382,-0.432161,-0.264710,0.014800,-0.341620,0.176153,0.126135,0.086850,0.058551,-0.302992,-0.025799,-0.019236,0.452499,-0.252548,-0.294959,-0.313910,-0.082434,-0.126395,-0.092635,0.235131,0.180968,-0.030228,-0.024386,-0.354677,-0.148081,0.090653,-0.085549,-0.209796,0.066180,0.073966,-0.365725,-0.628797,0.173271,-0.674972,-0.046543,-0.094181,-0.329183,-0.377758,-0.319655,0.035040,-0.711648,-0.385793,-0.493963,0.095400,-0.678860,-0.426213,0.343702,-0.119636,0.144949,-0.005791,-0.083688,-0.022761,-0.021244,0.032950,-0.025348,-0.289095,-0.089192,-0.282694,-0.265330,-0.007672,0.202625,0.592410,0.049684,-0.264095,0.302591,-0.084681,0.090943,0.080686,-0.093406,0.208428,0.068545,0.222389,-0.189942,-0.340552,0.197518,-0.036320,-0.103584,-0.280578,0.028414,-0.211070,0.717439,0.022101,-0.317167,0.139328,-0.324667,0.014602,0.220059,0.020602,-0.492220,-0.088130,-0.111481,-0.262227,-0.032839
momodou sonko,celebrity,14.000000,14.000000,0.000000,true,1.457005,-0.349670,1.896025,0.467574,-0.069062,-0.029080,-0.217261,-0.115876,0.200312,-0.548159,0.133501,0.826893,0.026382,-0.335286,0.293100,-0.157263,0.234235,0.467501,0.009571,0.554034,0.102399,-0.285065,-0.115221,0.158674,-0.242707,-0.193001,0.071475,-0.695578,-0.249910,-0.125413,-0.188753,-0.141627,-0.414309,-0.202734,-0.105625,-0.340098,0.282446,-0.222842,0.319720,-0.160857,-0.052248,0.049183,-0.177231,0.583711,-0.165111,0.406952,0.277139,-0.870874,-0.084763,-0.251545,-0.382918,0.174501,0.231537,-0.250497,-0.672464,-0.177005,0.047277,0.244679,-0.214195,0.092989,0.070740,-0.023314,-0.334698,0.320697,0.336848,0.057676,0.145412,-0.188279,-0.175949,0.212703,0.012242,0.256506,-0.336992,-0.040383,0.220095,-0.153707,0.295748,0.090495,0.229311,0.150714,-0.381106,0.318545,0.230010,0.221104,-0.099968,-0.572680,-0.503059,0.026750,0.085533,-0.314518,0.012332,-0.034796,-0.096250,-0.090274,-0.172827,0.001730,-0.217480,0.001996,-0.030725,-0.075876
nermina lukac,celebrity,14.000000,14.000000,0.000000,true,0.893763,-0.533273,-0.294507,-0.046272,-0.884623,0.082052,0.415784,-0.553147,-0.968806,-0.783279,-0.706515,-0.239930,0.379292,1.117626,-1.001659,0.555785,-0.052457,-0.332325,-0.129361,0.977238,-0.430397,0.886120,-0.077599,-0.539287,-0.070266,1.169885,0.196919,1.389336,-0.507742,-0.388621,-0.776579,-0.140883,-0.119299,0.701055,0.255820,-0.632838,0.791504,-1.572928,1.092933,-0.018526,-0.627308,-1.323431,-0.273807,0.130682,-0.564140,1.486482,0.703858,1.316118,-0.606933,-0.067297,-0.168294,0.354760,0.078915,0.550372,-0.759039,0.695435,-0.357998,0.470742,-0.134440,-0.025578,0.979562,-0.071754,0.633947,0.595831,0.023135,-0.212733,0.125302,-0.269987,0.033673,-0.489898,-0.331354,-0.403833,0.018816,-0.265667,0.218059,-0.570623,0.818454,0.112067,0.826509,0.045605,0.489812,1.050694,-0.377340,-0.317420,-0.671841,-0.618527,-0.067699,0.339550,-0.528534,0.054129,0.140634,-0.522565,-0.038874,-0.852752,0.241060,-0.567112,-0.539856,0.213933,-0.649913,-0.220128
philip holm,celebrity,14.000000,14.000000,0.000000,true,1.010641,-0.306554,-0.440955,-0.043558,0.178097,-0.333635,0.218562,-0.126122,0.199986,-0.399266,0.197420,-0.284351,0.035638,0.403940,-0.065775,-0.115956,-0.183852,-0.170948,-0.093582,-0.077631,-0.163176,-0.224034,0.339347,0.239128,0.128690,-0.063570,-0.240972,0.082776,0.075491,-0.041700,0.230473,-0.355396,0.142833,0.297955,0.074106,0.011854,0.128137,0.109745,-0.194396,-0.146246,0.085575,0.176009,0.030233,-0.034150,-0.033436,0.160473,-0.031013,0.130860,0.105787,-0.080192,0.090058,-0.216663,-0.033214,-0.008352,0.083610,0.301260,-0.012738,0.170253,-0.039316,-0.091435,-0.367990,-0.208109,0.049047,-0.114212,-0.054148,0.038149,0.051034,-0.323089,-0.036855,0.086770,-0.010856,-0.089358,-0.145463,-0.088476,-0.015084,-0.108920,0.079423,-0.078647,-0.419216,-0.089055,0.133424,-0.079658,0.106571,-0.102190,0.177849,0.118573,-0.193795,0.350947,-0.057166,-0.216777,0.063230,-0.416655,0.026056,-0.051749,-0.201077,0.186514,0.042883,-0.107665,-0.060439,0.134150
rami kaib,celebrity,14.000000,14.000000,0.000000,true,1.222851,-0.430113,1.136329,0.356552,-0.369480,-0.282233,0.045400,-0.064297,0.312218,-0.492834,0.289129,0.620925,0.101453,0.064882,0.164812,0.052450,0.196912,-0.214060,0.004578,-0.465229,0.257175,-0.052582,-0.161504,0.295254,0.064598,0.223193,0.080872,0.600401,-0.214319,-0.295396,-0.808892,0.298879,-0.452223,-0.486391,-0.126751,0.426918,-0.168064,-0.387233,0.380253,0.078888,0.575553,0.074743,-0.053154,0.178034,0.031779,0.021726,0.469451,0.256997,-0.099991,-0.589312,0.070047,0.372764,-0.434086,-0.142243,0.127533,-0.176128,-0.603208,-0.154157,0.457019,-0.265202,0.204188,0.037907,-0.089790,0.026827,0.116471,-0.188044,-0.006040,-0.367887,-0.037631,0.238117,-0.185200,0.338083,0.235979,0.333639,0.143856,-0.223957,0.138914,-0.400044,-0.014979,-0.330285,-0.096235,0.548033,0.017768,0.236371,0.077542,-0.182004,-0.172905,-0.160936,-0.508156,-0.195020,0.450239,0.350363,0.338723,0.103920,-0.014473,-0.098268,0.373233,-0.075460,0.232243,-0.200712
