word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
merresor,company,2.000000,2.000000,0.000000,true,-1.064840,0.735665,0.121492,-0.234798,-0.063804,0.658065,-0.574818,-0.115587,-0.111499,-0.028224,-0.353476,-0.495087,0.615053,-0.564913,0.280200,0.223232,-0.365327,-0.394018,0.638610,0.059025,-0.703502,-0.117929,0.604832,0.201964,0.791241,-0.838132,0.402215,-1.125165,-0.113032,-0.024225,0.254785,-0.352878,0.169550,0.380016,-0.583058,-0.610919,0.261168,-0.010006,-0.161355,-0.136605,0.325171,0.049279,0.382922,-0.010057,-0.573858,0.115433,0.314816,-0.341746,0.773923,-0.192489,-0.925625,0.282313,0.130818,0.128506,0.216961,-0.038084,-0.166088,0.502866,0.304950,-0.267269,0.214508,0.157590,-0.178305,-0.816193,-0.037379,-0.422282,-0.437604,-0.611589,0.833281,-0.151354,1.100834,-0.151311,0.260753,-0.361634,-0.543294,-0.160093,-0.221556,-0.244530,0.267399,-0.041242,0.693104,0.344297,-0.763961,-0.653963,-0.069694,-0.093934,-0.014395,-0.385212,0.130537,0.799741,0.228542,-0.139204,-0.139984,-0.042594,0.394967,0.147605,-0.271382,-0.058542,-0.490348,-0.678106
mio,company,2.000000,2.000000,0.000000,true,-0.542651,0.122393,-0.234606,-0.534440,-0.702965,0.635872,0.267823,0.343909,0.801002,-1.035605,-0.452267,-0.450322,-0.420435,0.140798,-0.102961,0.328058,-0.298780,-0.174464,-0.041213,-0.360022,-0.349249,0.738370,0.139894,0.191304,-0.723911,-0.088984,-0.055170,0.051714,-0.425378,-0.051198,0.291937,0.116425,-0.562428,-0.209673,-0.658088,-0.165532,-0.330414,0.039026,0.296334,0.049904,0.305215,-0.356165,0.261854,-0.288934,-0.472147,0.085770,-0.516447,-0.330195,-0.281805,-0.448627,0.284467,-0.451132,-0.076051,-0.197773,0.130880,-0.124298,0.287469,0.518351,-0.483670,0.033952,0.528849,-0.094752,-0.070440,-0.442136,-0.359801,0.320287,0.416202,0.013887,0.285954,-0.528619,-0.158896,0.213027,0.367180,-0.137089,-0.196399,-0.045042,-0.475452,-0.098010,0.240298,-0.331816,-0.256168,0.191257,0.214971,0.274250,0.124919,-0.191006,0.167935,-0.196263,-0.153461,-0.265668,-0.826485,0.042060,-0.281212,0.271034,0.135942,0.231509,0.024367,-0.099160,0.443880,-0.110244
nordax bank,company,2.000000,2.000000,0.000000,true,-0.517238,0.897496,0.447784,-0.213527,0.405687,0.079988,-1.260662,0.119401,0.988728,0.097635,-1.508042,0.459038,0.179656,-0.061090,-0.893131,-0.048793,-0.595225,-0.324940,-0.433008,0.423043,0.124219,0.075904,-0.560549,0.347104,-0.272505,0.331760,0.028171,-0.471019,0.473973,0.441601,0.247854,-0.332606,0.049486,0.333822,0.198310,0.398917,-0.355545,-0.345687,0.132393,0.001535,-0.000597,-0.287615,-0.093473,0.092050,0.198064,-0.194796,-0.233143,-0.297824,-0.142704,-0.153749,0.045687,-0.065602,-0.052023,0.276917,-0.158885,0.112937,0.454305,-0.033588,-0.174465,-0.337120,0.404811,0.424106,-0.016947,0.077441,-0.216245,0.096789,0.082691,-0.143888,0.105939,-0.160667,0.039592,-0.257961,0.083806,-0.257860,0.211376,-0.569165,-0.420271,-0.198580,0.085977,0.166798,0.192312,-0.223317,-0.202655,0.138194,0.037290,-0.273434,0.132966,0.332310,-0.204941,0.016721,-0.091545,-0.243117,-0.362007,-0.004585,-0.111287,-0.028309,-0.103400,0.375308,-0.068070,-0.282449
nordiska kreditbanken,company,2.000000,2.000000,0.000000,true,-0.458490,1.126428,0.367305,0.137572,0.075843,-0.633547,-0.343349,-0.304499,-0.209147,0.057530,-0.004584,0.196798,-0.080912,-0.531078,-0.856760,-0.262387,-0.207349,-0.052016,0.001178,0.397357,0.137559,0.018183,-0.357789,0.317736,-0.246168,-0.056098,-0.464819,-0.039361,-0.365135,-0.039800,0.216356,0.249427,0.058500,-0.483433,0.276731,0.116110,-0.283074,0.265890,0.469860,-0.465070,-0.324838,0.057295,-0.203658,0.106034,0.846210,-0.157146,-0.609712,-0.097073,-0.119889,0.123322,-0.298726,0.287938,-0.186473,-0.095832,0.022443,-0.611962,-0.010486,0.223618,0.132228,0.063803,-0.205274,-0.293369,-0.120613,-0.158776,0.057750,-0.350324,-0.154904,-0.014790,0.262584,0.047468,0.135402,-0.451183,0.292232,0.140715,0.092480,0.172271,-0.168859,0.235285,-0.178311,-0.165380,-0.208881,-0.110732,-0.044855,-0.040442,0.184719,0.038158,0.016046,0.131718,-0.240160,-0.120476,-0.128140,-0.298392,0.389436,0.693826,0.277895,-0.026318,0.077277,0.172021,0.335606,0.326995
orsatåg,company,2.000000,2.000000,0.000000,true,-0.400183,1.047481,0.114231,0.681216,-0.318634,-0.341661,0.206096,0.065456,-0.123038,-0.164735,0.132676,-0.374485,0.437256,-0.905440,0.331045,-0.002392,0.011471,-0.668411,0.540332,-0.349175,-0.118772,0.234557,0.312987,-0.100818,-0.008436,0.185883,0.142233,0.009245,-0.311402,0.008367,0.086469,-0.390973,0.379170,0.050628,-0.135904,-0.591473,-0.148901,0.076111,0.015841,-0.254448,0.207778,-0.267671,0.075315,-0.188675,-0.455124,-0.054237,-0.131003,-0.015003,0.108987,-0.031931,-0.452469,0.170712,0.305290,0.110995,-0.038325,-0.074540,-0.515639,0.297904,0.007104,-0.302116,-0.438538,0.440493,0.190885,-0.108147,-0.120480,-0.128915,-0.017531,-0.271799,0.126669,-0.643108,0.065633,0.152383,0.012257,-0.332144,-0.118300,0.368417,0.215315,0.052023,-0.182844,-0.161193,0.266869,-0.019632,-0.284403,-0.357267,-0.061658,0.049078,-0.161892,-0.132209,0.541903,0.217249,0.225633,0.104528,0.222308,-0.513813,-0.010671,-0.279482,-0.302932,0.365696,-0.186896,-0.278838
orusttrafiken,company,2.000000,2.000000,0.000000,true,-0.014114,1.628225,0.254452,0.632027,0.129035,0.068165,-0.408374,-0.213964,-0.496930,0.545916,0.310851,-0.106590,0.315210,-0.494525,-0.041273,0.603575,0.631350,-0.364383,0.262653,-0.165624,-0.089471,-0.135914,0.277208,0.602722,0.214337,-0.416633,0.497511,0.147922,-0.263526,-0.699698,0.199034,-0.278167,0.068594,0.092787,0.019982,-0.691754,-0.081460,0.263402,0.196335,0.002823,0.194773,-0.528518,-0.057482,-0.003163,-0.023191,-0.006037,-0.098722,-0.334472,-0.114681,-0.246475,-0.189443,-0.130476,0.348852,0.002630,0.031341,0.116454,0.062590,0.282741,0.086596,-0.039808,-0.193692,0.454306,0.099357,0.037105,0.588016,0.338528,0.580212,-0.396682,0.380829,-0.224633,0.011992,0.057048,0.101278,-0.206747,-0.221711,0.131605,0.189105,-0.035954,-0.002029,-0.171487,-0.138605,-0.096386,0.558976,-0.143857,-0.130802,-0.098750,-0.198626,-0.571059,-0.210129,0.020705,0.272867,-0.173459,-0.182205,-0.119657,-0.246602,0.033719,0.221312,0.366390,0.023110,0.156574
plejd,company,2.000000,2.000000,0.000000,true,-0.016825,-0.263045,1.037910,-0.583158,0.160655,0.072514,0.440091,-1.932120,-0.317610,1.261434,-0.079397,-0.160233,-0.664826,0.116398,-0.584378,-0.171042,-0.194523,0.381972,-0.115476,-0.668219,0.320203,0.217947,-0.551976,0.019697,-0.060543,0.280489,-0.254939,-0.080930,0.357935,-0.560927,-0.532510,0.385224,-0.058541,-0.090000,-0.039447,-0.182955,-0.283303,-0.125622,0.201741,0.075642,-0.080901,0.095235,-0.177369,0.336060,0.023061,0.249502,0.105011,-0.134972,-0.327786,0.552658,-0.092215,0.212342,0.199201,0.207889,-0.229850,-0.071837,-0.157997,-0.113187,0.683440,-0.445537,-0.138937,0.128472,-0.220329,-0.453365,-0.490736,-0.765132,-0.284541,-0.251865,-0.501878,0.445219,0.364893,0.107330,0.013024,-0.261890,0.290052,-0.396721,0.288113,-0.128789,-0.115848,-0.125640,-0.293783,-0.059017,0.094103,-0.660038,0.264031,0.064965,0.229489,-0.163558,0.022855,0.163178,-0.269950,-0.347367,-0.270897,-0.716479,-0.763805,-0.120792,0.435264,0.103320,-0.436960,-0.188335
pophouse entertainment,company,2.000000,2.000000,0.000000,true,-0.961793,0.769301,-0.324819,0.141943,0.681515,0.180508,-0.145551,-0.139997,-0.331443,-0.845742,-0.403981,0.139400,1.532333,0.242073,-0.093276,-0.359890,0.393044,0.204178,0.151222,0.043141,0.649788,-0.066068,0.019239,-0.151301,0.461510,-0.423146,-0.467668,-0.140425,0.439058,-0.022385,0.311835,-0.054108,0.146558,-0.342831,-0.333530,0.343874,0.129435,-0.228852,0.317273,-0.016094,0.222072,-0.172016,-0.179243,0.408945,0.020667,0.173607,-0.313928,0.504390,-0.322412,0.078554,-0.334745,-0.038563,-0.398745,0.087797,-0.086356,0.079691,-0.231928,-0.208356,0.562544,0.214964,-0.314227,-0.414744,-0.211275,-0.215359,0.143485,-0.336934,-0.411230,-0.056786,-0.059639,-0.232261,-0.333590,0.037128,-0.121115,-0.198151,0.138433,0.226599,-0.084629,0.455136,0.275843,0.330448,0.099007,0.136335,0.300513,0.448631,0.271609,0.020811,0.067875,0.062035,0.051183,0.046929,0.033733,-0.047357,-0.264734,0.189507,-0.425209,0.252739,-0.165294,-0.109052,0.034470,-0.296754
skaraborgsbanken,company,2.000000,2.000000,0.000000,true,-0.489056,1.466978,0.090959,0.299561,0.913333,-0.349582,-0.445153,-0.130527,-0.389982,-0.380995,0.326917,0.352234,0.192475,-0.476157,-0.135243,0.147136,-0.370725,-0.140657,-0.376564,-0.250239,0.111418,-0.199184,-1.024094,0.083655,0.524753,-0.149298,0.082375,0.036491,-0.105146,0.051456,0.239145,0.179336,-0.184428,-0.240996,0.287773,0.265017,-0.232982,-0.109854,0.058782,-0.305351,-0.204080,-0.117681,-0.349779,-0.371393,0.348568,0.423526,-0.000634,0.093156,0.302711,-0.158013,0.267895,0.042642,0.112662,0.026380,0.030663,-0.143933,-0.512014,-0.284015,0.067921,0.260665,0.146741,-0.345621,0.250670,0.157195,-0.127947,0.055584,0.082544,0.062782,0.101614,0.307988,0.069602,-0.375037,0.249735,0.145774,0.181908,0.055115,-0.008535,0.130782,0.268808,-0.334136,0.160177,-0.134873,0.330925,0.022838,-0.359807,0.225287,-0.083080,-0.013445,0.373967,-0.049196,0.178428,0.135021,-0.001215,-0.282595,-0.169516,-0.173765,-0.212378,-0.221689,0.341283,-0.075606
skånes enskilda bank,company,2.000000,2.000000,0.000000,true,-0.029920,1.261028,0.246426,0.374378,0.061963,-0.642920,-0.461249,0.207609,0.498744,0.062160,-0.451456,0.139866,-0.342995,-0.198486,-0.575107,-0.088670,0.098241,-0.013009,-0.303921,0.337627,0.081502,-0.000338,0.163071,0.170640,0.062542,0.266865,0.326648,0.129146,0.198808,-0.080483,0.018204,-0.074874,0.173200,0.109416,0.178840,0.037185,-0.094639,0.067847,0.026999,-0.166876,0.157511,0.269371,-0.247405,-0.261788,-0.165032,0.059804,-0.132291,-0.174398,0.171190,-0.169166,-0.007225,-0.414300,-0.111019,-0.103513,-0.137167,0.106050,-0.026185,-0.147762,0.023461,0.004899,0.076351,0.089569,-0.106248,0.074406,-0.022836,0.081123,-0.026616,0.056492,-0.138298,0.034993,-0.044839,-0.142994,0.005525,-0.232563,0.151630,-0.090870,-0.033959,-0.003430,0.051505,0.147298,-0.087835,0.037784,0.036334,-0.063656,0.212778,-0.019794,0.188394,0.151430,-0.027361,0.126131,0.154356,-0.081942,0.112744,0.080371,-0.019755,0.088361,-0.040401,-0.200585,0.065694,-0.066778
stjärnurmakarna,company,2.000000,2.000000,0.000000,true,-1.063757,1.292925,-0.229000,-1.302651,-0.356468,0.691182,0.331381,0.644719,-0.230596,-0.892952,-0.698060,-0.356192,-1.278007,-0.040676,-0.537613,0.197657,-0.512387,-0.293064,0.087233,-0.644438,-0.426788,-0.470782,-0.755329,0.175455,-0.904565,-0.848154,0.081670,-0.107501,-0.276639,0.628868,0.140295,-0.564487,-0.150943,-1.047771,-0.481559,-0.137562,-0.561403,-0.305031,0.055059,-0.121870,-0.452748,0.810838,-0.019259,-0.101869,-0.262455,-0.098101,-0.364815,-0.052972,-0.509835,0.294951,-0.832925,0.192680,0.704104,0.074029,0.425991,0.132237,0.066496,0.253254,-0.140173,0.189461,-0.214096,-0.336089,0.003883,-0.082347,-0.983465,-0.720305,0.578868,-0.039913,-0.026202,0.118687,-0.068422,-0.116064,-0.618259,-0.410353,0.144812,-0.452023,0.468339,0.189950,0.554340,0.251917,0.246428,-0.024909,0.412372,0.077109,-0.672687,-0.343186,-0.223056,-0.204352,-0.020734,-0.011571,-0.032242,0.278359,0.509850,0.130604,0.223194,-0.349193,-0.505578,-0.360196,0.065288,-0.118597
stockholm exergi,company,2.000000,2.000000,0.000000,true,0.019119,0.993044,-0.233740,-0.509614,-0.206196,-0.116491,0.142409,-0.214303,-0.297828,-0.329285,0.021246,0.034678,0.128896,0.263484,0.483065,0.426879,-0.078023,0.418159,-0.358625,0.127374,-0.153089,-0.011622,0.666739,0.246721,0.212616,0.019615,0.785712,-0.498893,-0.518115,0.500299,0.145158,-0.011467,0.026828,-0.569399,-0.145098,-0.243945,0.431344,0.156541,0.431487,-0.301826,-0.406784,0.316943,-0.066582,0.180031,0.133452,-0.290282,-0.304418,-0.574682,-0.136817,0.461594,-0.413863,0.062018,0.404513,0.165487,0.181324,-0.053308,0.098328,-0.121171,0.226246,-0.289289,0.033582,-0.345046,0.651349,-0.076941,0.264032,0.395405,0.535940,0.264465,0.277913,0.192103,0.085203,0.039466,0.329060,0.472635,-0.110844,-0.259900,-0.048968,0.173590,-0.092938,-0.121662,-0.024630,-0.270286,-0.082382,-0.090958,-0.133987,-0.090488,-0.355105,-0.015983,-0.330506,0.126319,0.241261,-0.245730,0.174408,0.676672,-0.033146,0.230675,-0.228510,0.010982,-0.007490,0.029533
stockholms ångslups ab,company,2.000000,2.000000,0.000000,true,-0.295460,0.998397,-0.212683,-0.091608,-0.199831,-0.082952,0.451414,-0.148950,0.265302,-0.064200,0.215886,0.141711,0.194222,0.020419,-0.134972,0.037620,-0.248602,0.402160,-0.262049,-0.090300,-0.287737,0.085399,0.247030,-0.142174,0.027703,0.086464,0.315845,-0.025099,0.076136,-0.179932,-0.013007,0.074206,0.130854,0.130606,-0.192658,0.041493,0.277451,-0.253758,0.036036,-0.001729,-0.361874,0.278358,0.433573,-0.090700,0.201631,0.079220,-0.000384,-0.221707,0.076752,0.091812,-0.068353,-0.025981,0.180549,-0.027132,0.095515,-0.002066,-0.010307,-0.013591,0.341151,-0.186530,-0.261036,-0.089457,-0.019262,0.173741,-0.111380,0.104665,-0.247151,0.105145,-0.092825,-0.001820,0.028875,0.174040,-0.142788,0.138782,-0.089433,0.175684,-0.211893,-0.014708,0.062100,-0.079157,-0.145422,0.127543,-0.337662,-0.091618,0.137434,0.055268,0.113411,-0.009187,-0.038936,-0.076999,-0.040554,0.186626,-0.264284,0.129259,0.136714,0.018999,-0.043172,0.000448,-0.084513,-0.074146
svea bank,company,2.000000,2.000000,0.000000,true,-0.313296,0.888272,0.132599,-0.009043,0.284481,-0.042892,-0.796421,0.392820,1.013935,-0.063645,-0.640429,0.472247,-0.413047,-0.033729,-0.704125,-0.156114,-0.467918,-0.028722,-0.536414,0.122941,-0.194545,0.037517,-0.336364,0.107247,-0.114851,0.173538,0.050500,-0.169189,0.229748,0.073145,-0.023074,-0.080240,-0.106925,0.029149,0.110320,0.506768,-0.047540,0.078620,-0.029798,-0.010075,-0.008706,0.235476,-0.173362,-0.221234,-0.306257,0.016921,0.056333,-0.190408,0.102372,-0.187212,0.041130,0.011566,-0.079024,-0.197752,-0.026173,-0.032714,0.188541,-0.230037,-0.034810,-0.170463,0.002508,0.406228,-0.059169,0.037020,0.139491,-0.088569,0.082831,-0.101213,-0.099056,0.016523,0.134929,0.091868,0.090946,-0.082315,0.133212,-0.248260,-0.386090,-0.000460,-0.012820,0.245495,-0.042505,-0.135119,-0.382987,-0.132105,-0.092243,-0.099192,-0.069700,0.135153,0.233778,0.068018,0.080368,-0.029954,-0.028359,0.047996,-0.234334,0.026569,0.093523,-0.014882,-0.147808,-0.056581
svenska järnvägsverkstäderna,company,2.000000,2.000000,0.000000,true,-0.363768,1.279539,0.020531,0.138215,-0.084580,-0.420379,-0.008581,0.350105,-0.123472,0.659088,0.346706,-0.201141,0.115259,-0.050110,0.093325,-0.563951,-0.164439,-0.353600,0.151970,-0.176626,0.129755,-0.184346,0.591725,0.236693,-0.141420,0.218490,-0.157392,0.228088,-0.435977,-0.027103,-0.010373,0.200500,-0.077364,-0.055033,0.326626,-0.118232,-0.106122,-0.146596,-0.003286,-0.280887,0.183183,-0.075840,0.116927,0.069609,-0.123765,-0.094222,-0.091344,-0.039845,-0.176413,-0.188708,-0.042286,0.211129,0.152000,-0.235348,0.007300,-0.106276,0.094871,0.309829,0.281807,-0.006186,-0.002654,-0.020577,-0.299531,0.012341,0.215089,-0.321742,0.111161,-0.088355,0.184979,-0.162466,-0.077434,-0.238863,-0.049938,0.175584,0.045146,-0.299261,-0.003736,0.202988,0.071005,-0.099057,0.177439,0.192123,0.107386,0.243623,0.098576,0.142001,0.113374,-0.061133,0.251821,0.088256,0.074647,0.243800,0.150500,-0.011584,0.265373,0.065089,-0.218422,0.300408,-0.285582,0.144844
sveriges privata centralbank,company,2.000000,2.000000,0.000000,true,-0.515668,1.210819,0.020102,0.687122,0.131139,-0.484808,-0.558182,-0.219849,0.167227,0.345081,0.075156,0.077294,-0.083810,-0.123805,0.006250,-0.152992,-0.365260,0.179131,-0.540860,-0.004403,0.135017,0.238505,0.378937,-0.171415,-0.023372,-0.073186,-0.024738,0.004806,0.140983,0.208987,0.152999,-0.015989,0.017798,0.040754,0.287246,0.130749,-0.048681,0.033146,0.062239,-0.394285,0.124573,-0.102322,0.522134,0.093042,0.016105,-0.134945,0.016946,-0.287887,-0.205576,0.063249,-0.221010,0.038686,0.139514,0.164231,-0.100175,-0.003497,-0.185612,-0.088741,0.007521,-0.215904,-0.018013,-0.009747,0.140026,-0.096386,0.214862,-0.088374,0.005561,-0.192968,0.113566,0.042566,-0.085930,-0.157209,0.182245,-0.183906,0.109141,0.163991,-0.022047,0.008506,-0.111228,0.062727,-0.094196,-0.032291,-0.079386,0.078302,0.012371,0.042092,0.180845,0.077268,0.082473,-0.090708,0.105431,-0.011854,-0.003892,-0.007122,-0.063350,-0.021132,0.211065,-0.102467,-0.213747,0.057844
swedcarrier,company,2.000000,2.000000,0.000000,true,0.003794,0.120325,-0.213289,-0.351297,-0.181796,0.280415,0.135733,-0.488456,-0.228019,-0.113835,0.160024,-0.299040,0.064723,-0.089302,-0.289001,-0.158732,0.465342,0.158593,0.008135,0.555627,0.242222,0.029026,0.114593,0.298815,-0.244257,-0.285627,-0.035294,0.141828,-0.349406,0.092491,0.009363,-0.254403,0.321402,-0.099699,-0.512741,-0.100246,0.103368,-0.245733,-0.204617,-0.242303,0.330696,-0.230056,0.238899,-0.489886,-0.125189,-0.317837,-0.156299,-0.158851,-0.040082,0.507256,-0.279380,-0.219786,0.044662,0.156069,-0.180416,0.050752,-0.358534,-0.065279,-0.373835,0.040385,-0.369971,-0.175436,-0.259214,0.160293,0.167719,0.292378,0.083135,-0.126419,0.031380,-0.230476,0.045919,0.102351,-0.078329,-0.360587,0.044781,-0.400472,-0.125145,-0.026634,-0.232096,0.280631,0.106208,-0.027552,-0.348432,-0.207332,0.412923,-0.411290,0.362338,-0.223395,-0.161498,-0.128571,-0.044836,0.195544,-0.354786,0.035286,0.006331,-0.074746,-0.033007,-0.187227,-0.318297,-0.170606
södermanlands enskilda bank,company,2.000000,2.000000,0.000000,true,-0.101507,1.353921,0.253114,0.294195,0.256206,-0.579890,-0.334674,0.208677,0.383083,0.081412,-0.403845,0.097244,-0.510679,-0.145573,-0.419901,-0.024876,-0.085372,0.168200,-0.423163,0.341620,-0.078244,0.071565,0.087409,0.236320,-0.089421,0.166137,0.173542,0.028365,0.291069,0.090692,0.122362,0.004529,0.097373,-0.046589,0.087291,0.148247,-0.102571,0.042372,0.083738,0.031116,0.051948,0.293863,0.056893,-0.220505,-0.013136,0.076283,-0.141350,-0.167106,0.171857,-0.012807,-0.009528,-0.303819,-0.011720,-0.165451,-0.112113,0.157325,-0.011175,-0.200790,-0.036674,0.048966,-0.069569,0.041451,-0.201632,0.188945,0.068299,0.054378,-0.064276,-0.100446,-0.046504,0.055745,-0.139041,-0.119987,-0.030354,-0.286269,0.105933,-0.239774,0.068474,-0.095962,0.121543,-0.070504,-0.145465,-0.043242,0.032510,0.214289,0.193067,-0.156961,0.174585,-0.005452,0.038487,0.018221,0.167943,0.163903,-0.077571,-0.052967,-0.119375,0.052198,0.021526,-0.185060,0.020221,-0.179132
tre sverige,company,2.000000,2.000000,0.000000,true,0.040618,0.648659,-0.112398,0.444472,-0.131494,-0.368689,-0.091089,0.245795,0.390876,0.651792,0.214270,-0.270108,-0.138405,0.161877,0.082790,-0.319083,-0.141297,-0.102701,-0.306491,0.129593,0.250770,-0.298848,0.222641,-0.092116,-0.188742,0.040014,-0.093765,-0.014849,-0.379695,-0.117276,-0.153934,0.019075,0.060848,0.036209,0.185260,-0.132043,-0.268807,0.263175,0.112415,-0.022587,0.034641,-0.014109,0.162547,0.261496,0.065440,0.008718,0.266489,-0.075963,-0.358220,-0.108963,-0.000849,0.071091,0.042834,0.002329,-0.089146,-0.245311,-0.188790,-0.069628,-0.080625,0.008035,-0.421657,-0.033803,0.158278,0.014157,0.190979,-0.022399,0.096951,0.166055,0.072104,0.169622,-0.112532,0.013848,-0.250353,0.244025,-0.198708,0.013266,0.036154,-0.256838,0.049307,0.024242,0.044403,-0.060902,0.008721,-0.348733,0.030214,-0.021608,-0.185579,0.063274,-0.051848,0.142563,0.027547,-0.013267,0.021642,-0.051785,0.022606,0.140162,-0.246951,0.124426,-0.104348,-0.038616
vänersborgsbanken,company,2.000000,2.000000,0.000000,true,-0.157230,0.807016,0.840485,-0.535725,0.495835,-0.567294,-0.287509,0.298458,-0.394645,-0.232194,0.702719,0.361411,0.241601,-0.287412,0.050679,0.127514,-0.183800,-0.360683,-0.305835,-0.273900,0.636663,-0.278070,-0.963759,-0.337984,0.271717,-0.281955,0.113648,0.112078,0.002394,0.479755,-0.011832,0.105840,-0.283224,-0.065170,0.137787,0.097854,-0.329251,-0.126626,-0.156945,-0.391102,-0.662256,-0.207780,0.041848,-0.183130,0.213474,0.418884,0.270388,0.037054,0.054549,0.002890,0.114473,-0.174691,0.018190,-0.101504,0.062616,0.000239,-0.384429,-0.403436,0.020675,0.300110,0.049877,-0.326680,-0.048329,0.121310,-0.086618,0.078183,0.224225,-0.239437,0.417786,0.217112,0.029342,-0.247938,0.088317,0.187377,0.623374,0.335852,-0.181817,0.130985,0.259041,-0.199795,0.194554,-0.142503,0.276095,0.097893,-0.284666,-0.140986,-0.060618,-0.213644,0.172248,0.307935,-0.105389,-0.180685,-0.075761,-0.059338,-0.365066,0.032994,-0.080171,-0.055531,0.019364,0.008110
västernorrlands läns trafik,company,2.000000,2.000000,0.000000,true,-0.012720,1.576183,0.066162,-0.088094,0.033741,-0.644445,0.380054,-0.066558,-0.191216,0.193910,0.342452,-0.018910,-0.148978,-0.355674,-0.079919,0.179191,0.187552,0.310534,-0.444183,-0.169881,-0.332398,0.067492,0.160305,0.298518,0.243219,0.117156,0.411922,0.136283,-0.136034,-0.592612,0.347992,-0.017095,-0.053553,0.127862,0.239346,-0.249163,0.109922,0.145124,0.227541,0.204234,0.019580,0.112138,0.211830,-0.007744,0.248642,0.101415,-0.207314,0.024125,0.044659,-0.091760,0.075871,0.112012,0.059890,0.116664,0.080386,-0.017858,-0.325741,-0.135714,-0.115797,-0.204913,-0.125315,0.163592,0.054962,-0.109927,0.138449,0.049347,-0.174784,-0.007997,0.140501,0.194603,0.062182,0.433752,-0.322606,0.164985,-0.294688,-0.172352,-0.218382,-0.291683,-0.239048,-0.071105,-0.046136,0.115277,0.351565,0.019587,-0.107788,-0.149374,0.133533,-0.040058,0.002413,-0.039729,0.114057,0.353067,-0.272854,-0.069187,0.052042,-0.142976,0.057278,0.015996,-0.014201,-0.063646
wermlandsbanken,company,2.000000,2.000000,0.000000,true,-0.153078,2.124971,0.521290,-0.420803,1.028953,-0.235831,-0.947656,-0.166447,-0.188643,-0.545310,-0.032115,0.657277,0.163101,-0.129292,-0.177442,-0.415532,-0.438462,-0.104512,-0.153022,0.576925,0.124710,0.013074,-0.584842,0.017053,0.147287,-0.164367,-0.413791,0.000849,0.231576,-0.054730,-0.101593,0.273307,-0.214645,-0.239662,0.017533,0.019205,-0.460323,-0.047286,0.167121,0.383180,0.169691,-0.379708,-0.135858,-0.247683,0.024792,0.564543,-0.186189,0.101272,0.296095,0.100759,0.246153,0.088695,-0.205184,0.198318,-0.176760,-0.198515,-0.225400,0.243309,-0.030410,0.310121,-0.025448,-0.250335,0.080725,-0.381059,-0.352563,0.148253,0.065924,-0.105876,0.576361,0.357343,0.160847,0.624588,0.210902,-0.101103,0.058182,0.041972,0.210015,-0.053941,-0.166645,0.046458,0.091962,0.229996,-0.081777,-0.101106,0.062479,-0.306069,-0.101633,0.078183,0.261621,0.178245,-0.356749,0.043449,0.008564,-0.094820,0.116444,-0.731309,-0.176424,0.005462,-0.205402,0.360769
örebro enskilda bank,company,2.000000,2.000000,0.000000,true,0.066638,0.940610,0.517165,0.129679,0.186556,-0.610563,-0.277592,0.439318,0.624331,0.223673,-0.405598,0.020171,-0.401272,0.011579,-0.410082,0.135716,-0.039610,0.131335,-0.276777,0.206138,0.288811,-0.145602,0.008553,0.111211,-0.147642,0.135982,0.069874,-0.073448,0.203356,0.173314,-0.126333,-0.052241,0.194982,0.025309,0.104328,-0.016899,-0.269718,-0.063420,-0.047876,-0.061717,-0.045993,0.101265,-0.168376,-0.021934,-0.173505,0.011759,-0.095403,-0.146869,0.056424,0.115314,-0.231431,-0.337516,-0.062675,-0.168186,-0.028254,0.179335,0.068266,-0.176795,-0.085797,-0.042734,0.034031,0.060805,-0.095883,0.184318,0.068038,-0.050364,0.040636,-0.033276,0.041991,0.020394,0.036832,-0.123732,-0.004370,-0.194283,0.105457,-0.234620,-0.055606,-0.018823,0.040870,0.063288,-0.092299,0.003258,-0.137464,0.125476,0.211451,-0.090140,0.149233,0.109994,-0.000527,0.003423,0.162764,-0.031907,0.101737,0.016551,-0.036479,0.202634,-0.105859,-0.107813,-0.042068,-0.059540
